"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02"
"Boulder","CO","Boulder","08","013",0.2105,0.3892,0.3611,0.3161,0.1338,0.1033,0.2903,0.2526,0.1821,0.336,0.4186,0.2276,0.2043,0.3223,0.3302,0.3548,0.3717,0.3207,0.3335,0.2306,0.1691,0.4089,0.4698,0.4582,0.2809,0.1129,0.088,0.1155,0.197,0.1743,0.083,0.0817,0.3119,0.2716,0.2606,0.3283,0.3361,0.3099,0.2785,0.3412,0.4377,0.4266,0.3326,0.3949,0.352,0.3096,0.3537,0.332,0.3064,0.4354,0.4478,0.4976,0.3139,0.5206,0.2953,0.3087,0.3387,0.5267,0.4288,0.6125,0.4795,0.5196,0.4496,0.6401,0.4129,0.6191,1.0861,1.1585,1.0206,1.2696,1.101,1.056,1.328,1.1697,1.3311,1.396,1.431,1.9806,1.3516,2.0492,2.8418,3.2404,3.6907,3.5985,3.4198,3.7843,5.0318,4.203,4.2031,4.1643,4.5198,3.8593,4.103,3.9353,4.1601,3.9227,5.279,4.8361,5.4548,6.0109,5.5658,6.0346,4.9795,5.7365,5.5932,5.872,6.653,6.3679,6.4088,6.1277,6.6149,6.4304,6.8528,7.3216,6.7686,6.1618,6.7757,7.7921,9.2891,8.5723,8.962,8.7558,4.9913,2.2178,2.3251,1.8001,2.7164,4.3157,5.2959,6.4466,6.6192,4.9313,4.2629,5.5431,5.4754,4.8627,5.0076,5.2445,6.0691,5.8409,5.5357,7.5592,6.1081,6.6646,8.0112,8.181,8.999,7.928,6.4805,5.9122,5.3695,7.3817,6.8929,7.0107,5.5274,5.305,5.8152,5.499,6.999,6.6013,4.9958,4.2888,4.3457,5.032,5.4029,4.5371,4.0576,4.0927,4.9469,4.7428,4.73,3.3759,1.6516,0.7639,0.4606,0.4123,0.3924,0.3952,1.3396,0.9881,0.5836,0.144,0.1141,0.1131,0.066,0.0825,,,,,0.2205,1.2237,1.732,1.4733
"Gloucester","NJ","Philadelphia","34","015",0.4227,0.7439,0.7796,0.7468,0.8295,1.0463,1.2044,1.3749,1.478,1.7192,1.8611,1.5959,1.1922,1.6576,2.0215,1.802,1.3682,1.2822,0.9606,1.3496,1.5924,1.5586,1.3477,1.074,1.1296,1.2403,1.4118,1.6079,1.9894,2.4034,1.832,1.9321,1.7029,2.262,2.069,2.1117,2.3063,1.7583,1.4682,1.8438,2.1957,1.8531,1.6876,1.5305,2.1312,1.9576,1.7204,2.1987,2.9784,2.0875,2.1888,2.5598,3.013,2.9079,2.3228,2.7232,3.2007,3.9612,3.429,2.0982,1.176,1.0849,1.2721,2.3083,2.78,2.4936,1.4821,1.5784,2.551,2.113,2.1517,2.93,2.584,2.9888,2.6014,2.7204,2.0312,2.1527,2.1061,1.912,1.9686,1.7894,1.6467,1.9618,1.8371,1.8409,1.9108,1.5954,1.2552,1.4286,1.5343,1.6675,1.1356,0.8159,0.6869,1.169,0.7376,1.0677,1.6515,1.2901,1.3066,1.334,1.4441,1.2998,1.1549,0.8399,1.145,1.2278,1.7221,1.0536,0.5322,0.1842,0.44,0.5802,0.505,0.3946,0.2391,0.2785,0.3295,0.2459,0.1612,0.1936,0.3667,0.5307,0.4822,0.4119,0.3093,0.7215,1.0549,1.5138,1.0409,0.4269,0.1946,0.4274,0.3441,0.2994,0.3784,0.3583,0.4883,0.3956,0.2552,0.35,0.3428,0.3648,0.2438,0.4251,0.523,0.5886,0.7213,0.5956,0.6108,0.4434,0.2863,0.1938,0.0894,0.1271,,,0.1172,0.2542,0.5975,0.3609,0.2132,,0.1014,0.3059,0.1985,0.2199,0.1776,0.2439,0.5782,0.3609,0.2049,,0.1454,0.2096,0.3182,0.5483,0.4598,0.53,0.3301,0.2051,0.2553,0.4829,0.8277,1.122,0.862,1.1742,0.8956,0.6636,0.5668,0.6139,0.451,0.6204
"Howard","MD","Baltimore","24","027",1.9544,2.0039,2.0907,1.6338,2.0856,2.2777,1.47,1.7018,1.8901,2.6083,2.2367,1.6813,1.7961,2.3244,2.8301,3.5825,2.7396,1.3782,0.4952,1.4791,2.4943,3.4783,2.5567,1.7089,1.5987,1.5979,2.0576,1.9829,1.996,2.1119,1.5459,2.0562,2.6316,2.3093,2.0504,1.7085,2.369,2.1246,1.2225,1.7532,1.5751,1.9713,1.2944,1.4916,1.2948,1.9205,1.788,1.4625,1.2485,1.4233,1.5714,1.8649,1.5398,1.4289,0.7346,0.6296,0.7745,1.0876,1.395,0.9987,1.0848,0.6692,0.7245,0.7116,0.9981,0.7805,0.478,0.5237,0.5992,0.9388,0.7655,0.5397,0.2649,0.5471,0.6373,0.656,0.4933,0.4022,0.3092,0.325,0.4101,0.3511,0.4066,0.4566,0.2466,0.0741,,0.0611,0.2266,0.2667,0.1389,0.096,0.1634,0.1644,0.2016,0.2257,0.2456,0.4355,0.3186,0.1999,0.1237,0.3097,0.1921,0.0744,0.1882,0.2561,0.3324,0.2953,0.3943,0.2777,0.561,0.5755,0.927,1.1837,0.6585,0.6907,0.9791,0.9744,0.7852,0.9212,1.6527,1.5272,1.9851,3.0848,2.7029,2.7421,2.0814,1.732,2.5221,2.2302,1.9598,2.0887,2.0145,2.8326,3.6101,3.8184,4.5579,4.9604,3.1007,2.2074,2.6078,4.3201,4.6166,3.5608,2.5716,2.6066,3.6837,4.3318,3.558,5.4814,4.0939,4.4414,3.9902,4.4014,4.0229,3.5826,2.9913,3.2381,2.5637,3.007,2.9398,3.545,2.4774,2.341,2.1961,2.0075,1.6195,1.4679,2.2308,2.3583,1.859,1.9134,1.7943,2.2462,1.5021,1.6843,1.5142,1.4758,1.487,1.7379,2.3947,2.4023,2.5405,2.4475,1.7923,3.057,2.2169,2.091,1.7092,1.6563,2.5561,2.1982,3.5171,3.4991
"Douglas","CO","Denver","08","035",0.12,0.2168,0.2478,0.5552,0.5032,0.479,0.3922,0.2518,0.3326,0.2425,0.2335,0.3362,0.261,0.1128,0.3156,0.3832,0.3296,0.4823,0.7326,0.6516,0.7028,0.7532,0.6332,0.4547,0.4848,0.4325,0.3809,0.347,0.4603,0.3666,0.4518,0.5779,0.7327,0.6171,0.6319,0.4317,0.3037,0.2338,0.2308,0.2865,0.3237,0.5073,0.5722,0.6902,0.5895,0.3364,0.5136,0.5874,0.6116,0.6339,0.8459,0.7536,0.751,0.8661,0.919,1.0834,0.9621,1.2596,1.0212,0.9264,0.8137,0.7581,0.6465,0.9318,0.9796,0.959,1.0702,0.9584,1.184,1.0172,1.138,1.4113,4.4824,5.7355,5.7725,5.6128,6.5531,6.8851,6.104,4.9929,4.8955,4.4662,4.8991,5.1825,4.7739,4.8867,5.7813,6.848,6.0375,5.7998,6.4314,5.8921,6.2117,5.936,5.0587,5.6598,6.2758,5.2901,7.8218,8.6712,8.5978,8.4607,7.049,7.7774,8.0196,8.2668,44.2094,32.275,21.0214,11.6181,11.2215,11.7499,12.476,13.9013,14.8454,14.6551,12.9158,11.4644,10.8735,8.4663,12.5271,14.4196,8.8148,5.2825,5.5702,4.5252,4.9374,7.5234,10.0592,12.4187,10.1215,8.1922,6.9626,10.4604,8.9646,8.8649,9.0756,9.563,10.2239,8.9984,8.9386,10.5346,12.2966,12.6495,13.5069,15.1024,15.4195,15.153,13.8028,13.6469,12.6624,11.9846,14.0363,13.7351,11.229,9.4876,11.3314,11.0367,12.0042,9.2871,8.215,8.683,9.6065,11.7089,11.2341,9.2876,8.3192,7.0648,6.933,6.4889,6.3017,4.0779,1.7333,0.759,0.4647,0.3398,0.2924,1.0836,2.2605,1.4809,0.7149,0.436,0.3608,0.4376,0.4424,0.2341,0.4435,0.2649,0.1136,,0.7247,0.6766,1.7336,2.0213
"Lancaster","NE","Lincoln","31","109",,,0.2564,0.584,1.1346,1.6471,1.7747,1.4332,1.0403,1.3205,0.816,0.9609,0.807,0.8625,1.0665,1.0602,0.7598,0.5329,0.309,0.1236,0.1044,0.2988,0.4388,1.309,1.4226,1.2802,1.0649,1.4267,1.2683,1.364,1.2311,1.8733,1.9717,1.3467,1.1694,0.9019,0.6187,1.2691,1.7515,1.3986,1.5027,2.0846,1.4277,0.6324,0.4462,0.4124,0.7282,1.1271,1.6076,1.7558,1.9754,2.1003,2.2614,2.2514,2.2916,1.9827,2.1281,1.7819,1.5044,1.5502,1.1578,1.5181,1.5057,1.7449,1.6462,1.6767,1.5221,2.3221,1.9411,1.7718,1.5926,1.0589,0.662,0.5076,0.3359,0.2104,0.3085,0.2614,0.1978,0.1511,0.1535,0.1556,0.1578,0.2425,0.1382,0.3111,0.264,0.2932,0.1349,0.124,0.1293,0.3755,0.3116,0.1453,0.1853,0.2804,0.4364,0.3237,0.14,,0.0748,0.1277,0.1546,0.2294,0.1296,0.1257,0.3035,0.3587,0.7899,1.8478,3.0115,2.9539,2.5987,1.8782,2.3897,3.6722,3.6278,3.9147,3.0843,3.1756,3.4301,4.1875,4.497,3.3582,3.4169,5.126,5.7071,4.9803,4.8688,5.3685,4.9384,5.598,5.7849,5.9137,5.223,6.2571,5.7116,5.5012,5.67,6.0637,6.389,6.1643,5.2058,5.8652,5.7554,6.716,6.3816,6.1711,5.9174,6.3815,6.9765,6.9232,7.0803,7.0916,5.9153,5.619,6.6256,6.5258,6.1668,5.3687,5.2466,6.1645,6.3799,6.5111,6.527,6.3055,6.1928,10.9984,11.0095,9.0791,7.6784,6.3848,7.5084,8.4196,8.046,8.7183,10.6843,10.694,10.0894,11.0232,8.9714,6.7154,4.7516,4.1341,3.9534,4.0671,4.8173,6.571,5.9606,4.9672,3.8186,4.2683,4.2493,4.3987
"Spartanburg","SC","Spartanburg","45","083",,,,,,,,,,,,,,,,,,,,,,,,,0.0713,0.1207,0.071,,,,,0.1382,0.1657,0.0897,0.0887,,,,,,0.1389,0.0972,0.3788,0.3731,0.6917,1.1424,0.8869,0.7975,1.3198,1.0804,0.5518,0.4689,0.4589,0.4503,0.3419,0.1574,0.1101,0.1857,0.1851,0.2277,0.4618,0.699,1.077,1.396,0.8943,0.3988,0.1554,0.0679,0.3519,0.435,0.3102,0.6503,0.7477,0.7572,1.0108,1.0307,1.2661,0.7261,0.4041,0.2505,0.1358,0.3786,0.375,0.7203,0.7445,1.2597,1.2445,0.8341,0.4347,0.349,0.6495,4.0248,5.4279,4.9201,3.7439,7.2584,7.6814,7.5341,7.5527,6.8369,6.1456,4.3246,3.1335,1.963,1.8359,1.4268,1.536,2.0869,2.2637,2.3785,3.0412,4.3541,3.8982,3.9789,4.9973,4.3175,3.4639,3.3772,3.4578,3.0633,2.4743,1.8908,4.181,4.6119,4.3727,3.2173,2.9846,2.7337,2.3195,1.6513,1.4632,1.3959,1.6647,2.4162,2.8583,3.2053,3.3418,2.7993,1.9749,1.6469,1.5563,1.8884,2.3126,2.4355,2.6515,3.3051,3.8247,5.5251,4.6356,3.4318,2.4728,2.962,3.6928,2.7623,2.7446,2.4719,1.9192,1.8668,2.0597,4.9277,5.3321,3.7027,1.7677,1.3312,1.0774,1.6494,1.7705,2.0545,1.906,2.0688,2.7654,2.283,2.46,2.155,3.0103,3.0301,2.7489,3.0721,3.1169,2.9328,3.3971,2.9784,2.7862,2.5852,2.492,2.748,3.8634,4.4275,3.1981,2.7877,2.4574,1.9186,1.5308,2.0619
"Cumberland","ME","Portland","23","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.689,4.7795,7.3381,7.9511,6.9448,6.6388,7.7036,7.1815,6.4323,8.4123,7.2248,6.2965,6.1244,3.2227,1.0034,,,,,,,,,,,,,,,,,,,,,,,0.7996,2.0776
"Erie","PA","Erie","42","049",,,,,0.3462,0.4975,0.4569,0.1987,0.5777,0.9756,0.86,0.4665,1.0842,1.1808,1.3333,1.3526,0.8868,0.5969,0.406,0.6981,0.9882,1.0899,0.635,1.1995,0.7117,1.1934,1.355,1.1315,0.7237,0.695,0.6147,0.9652,0.9849,1.6553,1.5032,1.2638,1.1523,0.9801,1.1449,0.5975,1.4655,1.3025,0.7567,0.8564,1.4047,1.1982,0.9593,1.937,1.7524,2.6154,2.4809,2.5526,2.5152,1.4614,1.3357,2.9493,2.4981,1.7164,1.4285,1.3767,1.2302,2.928,2.9576,3.8759,2.4961,1.2294,1.1614,2.0975,1.6783,2.5921,1.8834,2.6688,2.1604,4.5819,4.7269,4.3136,3.5935,2.7379,4.8095,3.9713,5.2588,4.5142,3.4631,3.2735,1.6865,3.5435,5.1738,4.8431,3.0421,2.9032,5.375,4.3958,3.9125,2.737,3.5989,3.7062,2.89,5.9759,5.9561,4.5246,3.8014,4.1774,3.3136,2.6983,4.7151,4.8088,4.4692,5.2753,3.5547,7.5489,8.9835,6.2173,5.9783,5.1049,4.4844,5.5104,5.0773,4.7322,4.2984,4.3251,3.1101,6.3648,5.8125,4.727,4.6371,3.9218,4.7058,4.7809,4.3518,4.2106,3.7437,4.914,3.1388,4.2819,4.7635,4.2796,3.1482,3.7143,4.8409,4.6247,3.6442,3.6849,3.2482,4.2289,2.8987,4.2527,4.298,3.3788,3.3821,4.498,6.2454,5.0986,5.1562,4.9589,4.115,3.5924,2.2131,2.7524,3.2053,3.0751,2.0835,2.5653,3.0821,3.1081,1.9527,3.0376,3.1199,2.6462,1.9017,3.8467,4.9186,3.5921,2.9008,3.1645,3.267,2.6485,2.7254,2.8068,3.2429,3.0472,3.0685,3.3528,3.1848,3.5677,4.079,3.2361,2.34,3.4099,4.0225,3.6174,3.8064,3.1762,4.0912,4.7659
"Atlantic","NJ","Atlantic City","34","001",0.3929,0.6753,0.8505,0.8767,0.8317,1.0447,1.1615,1.1013,1.005,1.47,1.5753,1.0865,0.6316,0.6214,0.8823,0.8847,0.7618,1.1065,1.2744,1.0061,0.7569,1.1656,1.1279,0.7841,0.7322,0.9831,0.9815,1.0167,1.2013,1.9182,1.4758,1.225,1.7617,2.5397,2.2731,2.0138,1.7248,1.6165,2.0565,2.4087,2.3349,1.7107,1.6996,1.7967,2.0291,1.9024,1.7879,2.1762,2.1211,1.8115,1.4359,1.6012,1.8978,1.5433,1.5727,1.8859,1.7755,1.1598,1.2309,1.2326,1.665,1.654,1.9721,1.8111,1.6221,1.4811,1.4048,1.3264,1.7311,1.6406,1.7105,1.53,1.3226,1.2764,1.4155,1.7736,1.7204,1.9512,1.5096,1.2499,1.0544,1.5547,1.542,0.9843,0.7016,0.5155,0.5572,0.6848,0.7824,1.2674,0.9274,0.7077,0.5855,0.8673,0.5872,0.4444,0.4821,0.38,0.627,0.4073,0.6341,0.5911,0.6225,0.6002,0.5695,0.8987,0.925,0.8913,0.7832,0.7021,0.334,0.0958,0.1583,0.215,0.225,0.3118,0.2298,0.1522,0.3791,0.3516,0.3912,0.6801,1.726,2.347,2.1626,2.8367,3.2509,3.3005,2.8377,3.142,2.7848,2.4281,2.0148,2.5083,1.9734,1.8265,2.2589,3.2716,3.6283,3.7223,3.6638,4.6381,4.5604,4.3472,3.5963,3.794,3.8255,4.9774,4.9887,5.4608,4.7561,4.1736,4.1715,4.0159,3.2851,2.7087,1.5315,0.6231,0.1808,0.3298,0.3285,0.3456,0.525,0.8027,0.9092,0.8039,0.8757,1.4049,1.4248,1.652,1.7367,1.7707,1.5755,1.6716,1.8296,2.1513,2.155,1.4852,2.7427,2.6979,1.9571,1.179,0.9363,0.8255,1.3593,1.0005,2.7082,3.1703,3.1612,2.6126,2.4644,2.8445,3.1192,2.608
"New London","CT","New London","09","011",0.4375,0.3621,0.158,,0.303,0.3613,0.3418,0.2231,0.172,0.1482,0.3105,0.262,0.203,0.3229,0.2689,0.2761,0.204,0.2405,0.197,0.1695,0.3805,0.3897,0.5039,0.5559,0.299,0.0889,0.1548,0.187,0.3185,0.4664,0.4958,0.3216,0.2679,0.2738,0.3027,0.1529,,0.161,0.3403,0.443,0.3781,0.2455,0.3133,0.3868,0.2138,0.2075,0.1757,0.1703,0.1523,0.1558,0.1527,0.2988,0.4761,0.5681,0.367,0.2865,0.199,0.3957,0.3841,0.3482,0.1519,0.204,0.1869,0.1744,0.2232,0.3443,0.3406,0.453,0.4613,0.5975,0.3885,0.3074,0.5308,0.5651,0.3618,0.1956,0.4315,0.489,1.0433,0.9034,0.8758,0.6172,0.7294,0.4499,0.6293,0.5641,0.5288,0.7387,0.788,0.5497,0.6516,0.7251,0.7592,0.5861,0.3381,0.5758,0.5746,0.6148,0.4397,0.4956,0.6105,0.904,0.864,0.7756,1.2243,1.163,1.2495,1.0637,1.6409,1.6087,1.8604,2.1464,1.9639,1.5744,1.7682,1.9093,1.9693,1.342,1.5997,1.072,1.1233,1.2425,1.0942,0.7423,0.6591,1.1058,1.1863,1.3679,1.8861,2.4057,2.2905,1.8931,1.4658,1.2357,1.1973,1.5102,1.5632,1.0277,0.7706,0.6591,0.9513,1.1806,1.2688,1.0489,0.7616,1.3036,1.916,4.0729,3.7704,5.5883,5.7582,6.1825,5.8936,5.7872,4.7937,3.2859,1.9176,2.5506,2.4458,2.3799,2.6085,3.1346,4.1791,3.2494,3.4213,3.6696,4.1343,4.2558,3.8774,3.9243,3.6634,3.8132,4.305,5.4043,4.7172,5.2786,4.5834,4.8303,5.4988,5.5932,3.8477,2.5499,2.8289,2.8479,3.6381,4.0371,4.6824,4.8121,5.6219,6.4956,6.1936,5.1536,5.6957,6.7947
"San Luis Obispo","CA","San Luis Obispo","06","079",2.5103,2.9817,2.3978,1.8677,2.1478,2.5203,2.6166,2.3514,2.1883,1.5921,1.3019,1.0444,1.2826,1.6181,1.4924,1.5938,1.4073,1.2107,1.1439,1.097,1.5226,1.6002,1.4355,1.1747,0.7768,0.8724,0.7548,0.6799,0.6012,0.6033,0.4504,0.5668,0.5261,0.6477,0.4086,0.3182,0.2829,0.3122,0.2344,0.482,0.4392,0.2936,0.1729,0.1494,0.1514,0.3865,0.488,0.342,0.1271,0.0993,0.4304,0.586,0.3987,0.2202,0.2266,0.128,0.2003,0.3395,0.2875,0.2835,0.1349,0.1293,,0.1016,0.1307,0.1552,0.2332,0.2103,0.1776,0.3868,0.3202,0.226,0.1551,0.0771,0.1714,0.1038,,0.0736,0.127,0.0749,0.0991,,0.1,0.1315,0.3089,0.7411,0.6097,0.2726,0.1208,0.1291,0.1517,0.1525,0.0763,,0.0801,0.2951,0.3477,0.1812,0.1249,0.1342,0.3155,0.1893,0.3961,0.8494,1.0088,0.8511,0.7893,0.965,1.1909,1.7673,1.8619,1.8884,1.9647,3.1686,3.2336,4.265,4.2745,4.7445,4.9246,5.5877,6.4211,7.8621,7.322,8.0866,8.5916,10.5216,11.7604,12.7689,12.8417,11.2176,9.5449,10.3394,9.9385,8.9049,7.892,6.4629,7.6318,10.7147,11.4841,10.2701,10.5685,11.1727,11.7172,12.5818,12.2396,10.6741,12.3273,11.6128,11.6869,11.1855,11.0498,11.1562,13.0585,13.5573,11.6091,11.4403,11.6916,12.2983,13.8703,12.9279,13.4625,13.8892,13.399,11.0595,11.7544,10.1374,8.8712,8.6324,9.8821,9.8714,7.8907,5.9952,5.3651,5.8222,4.867,5.526,5.6614,6.3689,5.6844,5.0747,4.1974,3.1799,2.5671,2.97,2.9671,2.0848,1.9094,2.1219,1.8316,1.9447,2.0593,2.3124,1.736,1.6004
"Horry","SC","Myrtle Beach","45","051",,,,,0.0432,0.0744,0.0438,,,0.0445,,,0.0434,,,,,0.0426,0.0733,0.0862,0.0431,,,,0.1302,0.1351,0.0698,0.0562,,,0.0436,0.0727,0.0861,0.1287,0.1162,0.0998,0.1738,0.148,0.1958,0.1014,0.1207,0.0999,0.138,0.155,0.0838,0.0678,0.0722,0.1718,0.4482,0.3666,0.2483,0.1696,0.1265,0.0974,0.0844,0.2084,0.2992,0.2118,0.2482,0.6327,0.5394,0.8261,0.7025,0.6123,0.4774,0.3147,0.254,0.2423,0.3013,0.2435,0.1982,0.13,0.0568,,0.0818,0.179,0.1915,1.6788,2.537,2.6012,2.6587,2.2476,2.0911,2.2108,2.1566,1.7674,1.9648,2.3798,2.135,1.7069,1.6376,1.7943,1.6676,1.3664,1.1916,1.1841,1.183,1.1777,1.3184,0.8938,0.6472,0.832,0.7694,0.9417,1.021,0.793,0.6192,0.6202,1.0391,0.9332,1.1968,0.9559,1.0326,1.075,1.3357,1.5689,1.6493,1.7084,2.1234,1.9385,3.2567,3.1674,3.6172,4.117,3.7252,5.7777,7.2997,6.3371,7.841,8.0573,9.3431,8.9245,9.271,9.4431,11.8747,9.2567,6.0784,4.3781,6.9246,7.1067,8.2047,8.4941,7.4746,9.2124,7.4738,12.5977,15.6823,17.5267,13.8098,11.9617,14.9374,15.541,11.9566,10.3929,10.249,10.5633,9.0095,7.1989,6.8289,7.183,8.262,9.8098,8.504,8.1521,7.9006,8.9155,11.7556,14.8899,15.3634,16.3168,13.2201,13.8034,11.1475,11.0168,11.5179,10.9801,9.8864,8.8729,7.3555,9.3344,12.9644,13.2988,12.2401,10.5099,8.1269,9.1723,10.7378,10.1002,10.1981,10.1521,5.4111,2.7149,1.069,
"Dauphin","PA","Harrisburg","42","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0694,0.1173,0.069,,,,,0.0712,,,,,,,,,,,0.1398,0.0978,,,,,,,,,,,0.1452,0.1016,,,,,,,,,,,0.0719,,0.0937,0.1317,0.0784,,,,,,,,,,,0.0828,,,,,,,,,,,,,0.1004,,,0.0811,,,,0.0901,,,,,,,0.0831,,0.1045,,0.1061,,,,,,
"Rutherford","TN","Nashville","47","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6287,2.7314,3.4695,2.9775,2.9522,3.1044,3.3304,4.345,4.1604,4.6893,4.7815,4.5135,4.4655,4.7771,4.7257,4.6751,4.3925,3.6794,3.3879,3.8988,3.4687,4.0189,4.4562,5.3343,4.1163,3.9528,3.8545,4.0537,4.9485,4.6675,4.0371,3.6931,3.8685,4.4254,4.8667,4.7338,4.6999,4.4706,5.828,6.0035,5.1128,5.1231,5.2972,6.8138,8.2618,8.3052,7.9131,8.1092,8.257,7.2442,6.9193,7.1509,7.7136,7.6017,8.751,7.6715,8.4881,9.3768,8.2325,6.9921,8.1942,10.7106,10.2268,9.2785,9.4575,10.6826,11.1738,10.9203,10.7567,11.3516,11.627,11.1179,9.581,9.2671,9.144,11.6114,9.3622,8.1638,6.7443,6.1725,7.2395,9.7913,10.0559,9.6046,9.133,9.9891,10.1375,8.5202,8.0206,8.334,10.099,11.8676,11.9088,11.8354,11.9625,10.7744,9.2218,8.7948,8.3998,8.7606,9.449,9.2543,10.7154,10.8933,9.0341,7.6926,7.3419,7.956,7.2091,8.9653,7.6349,7.2567,6.6207,6.4765,6.0748,6.4714,6.3979
"Lexington","SC","Columbia","45","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7817,3.4597,5.0421,6.5119,6.1265,3.6734,1.2852,1.0848,1.8498,2.2362,2.4202,2.8163,2.7697,2.7321,4.0473,4.6283,4.3826,4.3686,3.7977,2.9677,2.9088,3.1693,3.1399,3.876,3.9888,2.8368,5.0462,5.2503,5.6638,4.5719,3.5381,3.8257,4.168,4.6246,4.1996,3.9239,4.398,4.1077,4.5379,5.315,5.4406,5.2373,4.6309,4.2186,3.8045,4.5507,4.0616,3.5244,3.4314,4.3985,5.2355,4.7122,4.4684,4.2496,4.3483,3.9456,4.6576,5.126,4.7369,4.2668,4.4714,5.5629,7.1995,7.8947,6.2462,6.0893,6.2201,5.4871,5.5455,5.3945,6.4653,6.2222,5.0358,4.9754,7.2845,7.9623,7.0065,6.2975,6.1839,6.8753,6.9523,6.3633,6.3398,6.5477,5.7423,5.2429,6.4217,6.8082,6.0466,6.1824,6.7012,6.1621,5.8354,4.835,5.301,6.0483,4.9497,4.4743,7.8086,10.3576,10.955,10.6592,11.3984,11.2287,11.9138,11.0769,7.929,5.6227,6.2782,6.8698,8.6584,8.5856,6.9269,5.4005,4.3332,5.358,5.8059,9.3721,8.592,7.9128,5.8031,5.419
