"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02"
"Lowndes","GA","Valdosta","13","185",,,,,,,,,,,,,,,0.609700000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4762,,,,,,,,,0.5102,,,0.3876,,,,,,,,,,,,0.1718,0.4076,0.2527,,,,0.2924,0.4872,0.2855,,,0.2941,,0.3056,0.3314,0.1907,0.28,0.3633,1.8022,4.1163,5.8695,5.3896,6.7641,5.71980000000001,5.6398,5.1584,4.3587,4.314,5.0152,5.8107,7.8275,7.3759,6.7238,5.2873,7.8646,6.1965,5.6318,4.9571,5.4161,6.9783,6.2618,4.9031,8.4473,10.3547,9.9025,10.0291,10.2872,15.27,12.6761,15.2883,14.4861,11.9527,8.8564,10.2575,11.4862,14.3194,16.4468,15.297,17.2862,15.1132,13.3993,15.361,15.3295,13.0805,15.4953,16.6084,18.3163,18.1367,19.6214,18.4439,24.8365,34.0569,33.5629,32.9544,33.078,33.2488,34.8654,36.1643,38.2659,43.1506,39.4506,43.6125,46.566,47.1724,46.3985,45.0703,40.5682,42.2212,41.0495,41.816,44.7949,52.8238,48.0242,41.3798,43.5216,44.9255,48.8409,49.8104,50.1064,45.2687,47.8219,48.0179,39.9963,41.9991,44.4568,42.1149,38.1339,37.7327
"Warren","NJ","Allentown","34","041",1.74769999999999,1.6187,0.7943,1.4487,1.5344,1.0936,1.2275,1.2373,1.8759,1.6157,1.3263,1.8888,1.5577,1.8949,1.2881,1.5252,0.7591,1.7724,1.4681,1.912,1.7301,1.6731,1.4556,1.8332,1.7327,1.6083,1.6057,1.3905,1.703,1.0893,1.5127,2.561,1.9839,1.4769,1.9399,2.6659,2.4402,2.6964,2.3645,1.155,0.8289,1.3703,1.2482,1.2525,0.5934,2.1726,1.3779,2.129,1.8345,1.7062,2.3402,1.9927,2.4536,2.6667,1.4425,0.8007,1.7134,2.3126,2.5268,3.0814,3.1176,3.9671,2.4503,2.1525,2.3088,2.6282,2.2749,1.9217,1.3488,1.9827,2.6717,2.1569,2.3408,3.7208,6.5252,4.8848,4.5782,7.5073,7.7545,9.4263,10.2614,11.2873,12.0057,13.5434,12.1276,12.5378,12.6079,12.555,10.7859,10.1852,7.3227,8.3006,10.6408,12.5863,11.1117,11.0147,15.9499,16.2852,14.3981,13.4703,16.594,14.5212,11.51,9.8077,11.4644,15.2362,18.3202,17.0774,17.0888,12.5368,8.4877,6.5293,4.8884,3.2267,3.1413,3.3709,5.2061,6.7636,7.6328,9.7488,11.0202,11.4249,12.5723,14.1298,13.8467,11.586,17.0213,16.7933,13.7836,14.4809,19.4344,17.9974,22.4282,21.8651,28.7342,31.6907,27.272,26.2864,25.4579,22.0804,22.5345,20.7893,23.9523,23.2919,24.8148,33.1813,32.6489,28.1212,28.5629,22.5422,21.5315,25.6692,25.5486,27.9231,26.4765,29.3782,34.1184,32.0723,37.6498,39.5623,37.5129,33.3375,32.4303,35.0825,36.8509,34.716,36.6281,28.248,28.1701,36.2258,36.7104,39.4375,39.9968,37.6003,35.6954,33.6573,35.7519,38.6517,42.9431,41.827,40.0508,38.0355,38.0931,37.0645,35.7964,34.4414,31.7937,32.0638,35.0305,33.5067,32.821,33.5803,34.7072,
"Ontario","NY","Rochester","36","069",,,2.0408,1.4286,1.1804,0.9659,0.5682,,,,,0.4717,1.0059,0.6145,,1.1495,0.8046,1.3349,1.1604,1.2998,3.0954,2.3907,3.1433,2.9093,3.1944,3.3778,3.6268,4.7297,5.8122,4.54,3.7644,3.7078,5.0813,5.0663,5.102,5.2231,4.0292,6.2466,5.7951,4.9719,5.4035,4.4127,5.3492,4.1755,4.2406,4.6747,6.0934,5.501,3.3625,4.5891,4.1512,5.8284,6.4564,6.6992,5.8336,5.8819,6.6901,6.4115,6.1883,7.0442,7.4728,9.294,10.783,11.2812,8.2488,6.9027,8.1335,9.7867,8.6198,8.0476,8.1047,7.0918,10.1807,9.1391,9.0257,7.4839,7.6908,6.1702,6.6733,7.5501,7.2342,8.109,9.1715,10.1097,13.5263,11.8407,9.8196,8.6114,7.6553,6.2501,7.3249,5.2105,7.0085,7.8846,7.4702,5.7452,7.872,8.9612,7.0298,7.4447,7.4003,7.2256,14.5845,20.2151,24.2399,22.2169,23.2043,30.6089,32.1066,30.3551,30.7823,25.7769,25.8,25.9309,21.5991,18.6131,20.3232,23.1415,23.6,21.9398,30.4798,32.5032,32.1239,29.0452,27.2107,24.0749,23.6328,23.2552,22.6462,18.8381,23.7834,27.936,29.6493,36.4987,36.7055,31.6811,23.831,22.8254,25.2145,24.7148,25.6732,26.7785,26.7088,26.3702,29.7565,29.6765,28.3269,24.7035,26.0632,26.4568,24.4232,26.94,30.0913,33.0745,33.2832,32.4119,31.2771,38.531,42.8818,37.3499,35.1171,34.3382,35.897,36.2153,38.23,34.329,35.2673,39.0101,40.628,42.0138,42.657,41.1834,36.2194,35.3946,34.147,34.5041,37.7795,35.9101,41.7656,46.9993,49.1146,48.9919,40.6196,36.7506,31.4382,26.1877,26.4377,25.5963,24.7449,21.7876,24.2395,,,
"Columbiana","OH","East Liverpool","39","029",,,,,,,,,,,,,0.6024,,,,,,,,0.3676,,,,,,,,,0.3424,,0.4964,,,,,,,,0.403199999999998,,0.4913,0.6296,0.3704,,,0.5263,,,,,,,0.3472,,,0.4099,0.7142,0.4221,0.609,0.8742,1.0641,0.5417,,,,,,0.3424,,0.5452,,,0.4762,,,0.3472,1.8154,1.2048,0.4717,0.8721,0.9029,0.7788,0.3065,,,1.087,0.7609,0.6733,,,,0.6211,0.4348,,,0.520799999999994,1.2737,0.7926,,0.6536,0.7353,0.3905,0.759,0.8301,0.8765,1.0211,0.9866,1.0162,0.5005,,0.4425,0.6669,0.3828,0.517,,,0.3788,1.5364,1.0035,1.1167,1.5048,2.9545,2.5803,3.4427,1.8189,1.3689,0.4895,2.0966,1.8015,0.9026,1.2081,0.7447,1.1812,5.2188,3.4894,2.0603,3.0704,4.1042,2.9519,2.375,1.0893,1.7143,2.114,3.2253,1.7529,2.87269999999999,2.232,1.1306,1.4528,2.5307,3.7842,3.1237,2.4226,1.5179,2.986,3.7321,4.8043,4.1971,5.7397,3.8054,2.5697,3.3361,3.6199,32.8545,29.5628,27.9277,27.841,30.666,36.6997,40.2826,37.4559,34.6593,35.8583,35.2017,35.7188,36.2784,38.5735,40.7165,33.4041,31.324,31.7752,30.6987,31.9985,28.4271,25.1233,25.1196,24.0188,28.3115,24.2469,22.8629,23.8818,26.8751,18.4799
"Bay","MI","Bay City","26","017",,,,,,,0.4,,0.5873,,,,,0.724599999999995,0.988,0.5539,,0.3732,,0.9453,0.9235,0.9083,0.9844,1.014,1.1348,0.5804,,,0.8547,1.3445,1.2505,0.5541,,,0.4902,,,0.6329,0.9639,0.9066,0.7624,0.3574,0.7449,0.7564,0.7873,0.3583,0.4813,,1.706,1.117,1.3716,0.625,,1.0204,1.0173,0.5183,0.9456,0.8924,0.4623,,0.649299999999997,1.7045,3.1246,4.919,4.1716,4.5555,4.3385,3.7852,3.4932,4.3129,3.814,4.9037,5.1527,5.7021,5.7048,6.7373,5.1522,4.6082,4.2294,3.9941,4.2979,4.626,4.0473,5.1341,5.8795,9.349,7.6508,8.0134,6.7289,6.9291,7.3905,6.8828,6.3581,6.5123,6.9811,9.0685,8.3294,9.9963,9.1715,9.399,11.5657,11.7745,13.5524,14.8239,14.1115,14.1627,15.4546,22.5253,25.4527,27.6529,28.0541,26.8594,24.7806,23.2083,23.1187,24.6786,24.6035,27.1181,28.6253,32.8639,33.5404,37.8537,41.8648,36.882,32.7462,31.9473,36.2576,37.486,37.6338,37.1819,40.0753,42.7835,45.7319,45.806,43.5214,43.5367,45.3565,43.8494,44.8659,47.5364,44.1429,37.6622,36.429,38.882,38.2369,44.5896,41.5374,38.268,37.9442,39.53,39.3233,37.5593,33.6671,35.3319,41.3219,38.4848,36.8446,42.1068,43.0372,40.1658,38.5574,39.8434,37.6754,38.6999,45.9406,40.1449,34.1821,34.7595,35.6176,36.314,34.6467,32.474,37.0812,33.1714,34.4287,33.0437,31.6937,32.424,34.3925,32.3422,28.6488,20.3278,20.9957,29.3434,32.5907,29.8363,27.8704,26.6636,27.3319,26.245,25.7382,28.2267,30.9872,31.7292
"Eaton","MI","Lansing","26","045",4.5358,1.6901,,2.4272,3.1276,3.4088,3.6669,3.3111,4.6705,3.4622,4.519,7.2227,4.3057,1.4634,,0.4717,1.1635,3.5027,3.0717,5.6847,5.4515,5.7113,6.7089,8.4183,4.5227,1.4211,1,1.3024,1.6391,1.1852,1.3835,3.5107,3.6476,4.8114,4.8607,5.1155,2.51,1.5424,3.3163,3.3203,4.1711,2.1189,2.2646,1.7669,2.411,3.277,4.6443,5.7212,3.0485,0.9494,,,,0.7576,,,,,,,,0.4,0.8418,0.5133,0.4303,1.0343,1.1621,0.8419,0.9701,1.5901,1.701,1.1333,0.4256,1.3663,2.3789,3.0664,2.6827,1.9361,1.8856,2.5387,1.8747,2.0758,2.0272,2.2707,3.1171,3.263,4.99,6.247,4.2785,2.8672,3.9687,4.2012,3.5363,2.7841,2.9109,3.7902,6.1097,7.4723,6.4858,6.2738,6.588,6.8187,7.0738,7.5763,8.4454,8.5485,8.4787,11.3923,13.8416,12.1263,14.0703,15.2919,15.9569,16.3257,14.9393,13.9133,18.9707,19.9793,20.3567,23.2932,26.4151,24.5899,22.676,22.3549,22.9159,23.9741,27.4461,29.8933,28.5008,32.3448,34.498,36.113,44.8102,49.7288,48.3949,43.5502,40.6038,37.35,37.8896,32.2766,34.2424,32.5318,32.766,33.5406,40.6723,41.8061,45.2731,41.1747,40.6517,42.9457,43.4512,41.0614,39.1214,40.8896,43.7959,45.7779,45.0296,48.2927,45.8608,39.7688,35.8695,36.6408,42.149,43.7272,44.0222,49.2714,49.7153,42.4508,46.3652,42.8366,44.7299,45.286,44.2302,40.9401,43.1754,42.2948,43.0865,41.4311,40.3608,36.9941,39.1521,38.9276,44.4024,42.3157,37.7327,36.2427,34.4683,36.2784,34.4349,36.8822,33.9255,32.0245,30.9829,35.4064
"Androscoggin","ME","Lewiston","23","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7043,,,,,,,,,,,2.0833,3.9173,2.3463,,,,,,,2.9412,7.322,4.5666,,2.0833,3.244,6.0416,,,3.9216,4.1852,,3.1857,,,,,,,11.1111,9.4771,,,,,21.0526,,,,,,27.2727,,,,,,,,,,,,,,,,,,,,,27.2727,11.2299,,,,,,6.0684,12.1999,10.4587,16.7861,16.4252,20.1384,20.9341,12.4321,7.8152,9.6078,20.0238,22.9375,14.7198,16.7642,24.5353,20.649,15.1231,21.2689,17.9798,15.5772,12.6191,10.0132,,,,
"Douglas","OR","Roseburg","41","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.609700000000004,,,,,,,,,,,,,,,,,,,,0.3125,,,,,,,,,,,,0.2451,0.9292,0.9164,0.6764,0.255,1.722,2.5459,2.1626,2.5028,5.1745,4.7927,3.9954,2.7186,3.1133,2.4784,2.292,3.122,2.943,2.6134,2.8992,2.9322,3.1855,3.0781,3.2089,3.3746,4.2103,4.0982,5.4823,4.911,3.1345,3.6566,5.3898,5.779,5.6137,4.758,5.2289,3.9909,4.2453,6.6705,6.6765,6.1818,4.8148,3.7156,5.4368,6.4711,5.9606,5.0818,4.5266,4.288,4.8039,5.8688,7.6654,9.8756,9.8168,11.506,12.6726,12.1544,9.4497,8.6665,5.5273,8.443,11.5096,12.4227,10.4337,12.7977,10.8216,14.4638,13.0165,14.2123,17.5067,16.0253,14.5644,12.7483,16.6573,16.7561,19.8651,17.6306,19.556,22.971,21.5353,19.375,21.5909,22.0407,18.2872,21.5024,20.2998,21.2876,21.6317,25.7615,31.4276,30.8095,28.5041,29.5128,25.3733,26.7606,26.3772,26.2827,30.0369,30.7474,31.0014,33.6443,32.9385,30.0332,30.6224,34.9918,29.8231,30.3261,28.8436,29.8522,34.3884,33.6013,27.5122,31.1131,37.4361,36.0558,39.5842,39.8337,38.9816,38.7971,38.8052,39.8234,37.9502,38.6479,34.5924,33.8164,34.8093,30.5857,28.7998,30.59
"Sumter","SC","Sumter","45","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2404,,,,,,,,,,,,,,,0.5155,0.9964,0.8534,1.2559,1.4327,1.0877,1.2006,1.3559,1.2247,1.2401,1.0615,2.0267,2.9097,3.4156,2.5695,1.5869,1.8606,2.1307,3.7118,4.4434,3.1513,1.9053,1.0756,1.2186,2.8845,3.4179,3.1008,3.0673,3.5882,4.4447,3.4494,3.264,3.8703,4.5694,4.0748,3.4284,3.5113,4.8873,5.0405,6.8317,6.1525,6.0136,6.0329,5.9844,7.9826,8.7369,8.01009999999999,8.5606,9.3834,8.4032,7.9674,6.4785,8.364,11.7476,10.5968,10.3085,10.191,10.6566,10.5329,7.3064,10.0077,11.3265,10.9846,9.66,11.961,12.3411,13.3085,14.7538,12.904,12.86,13.4703,15.5698,15.6951,14.4718,15.6906,14.5452,17.6287,17.4727,20.2813,19.332,22.5331,19.6341,17.2625,15.7422,14.4741,15.4903,16.9078,15.7469,14.0984,15.4779,12.2923,13.6034,14.9745,19.2379,19.6918,16.8832,16.004,20.1419,21.0638,17.8131,18.2564,20.2812,20.0074,17.7478,19.6724,19.9062,23.4688,21.8453,22.8478,22.4138,25.1855,20.4337,17.4772,18.5844,21.9026
"Navajo","AZ","Show Low","04","017",,2.5558,2.3485,2.4621,1.1023,0.930499999999995,0.8696,1.5448,4.0313,4.1359,2.61409999999999,1.3364,2.578,2.3825,2.6425,2.8595,2.0633,2.5714,1.3689,0.5217,,1.4423,1.6346,2.075,2.6182,2.8424,2.8914,3.5809,3.847,2.8188,3.6597,6.2657,5.2051,3.1934,3.4703,6.4298,4.4822,4.6793,3.7954,2.9849,2.4739,2.8566,2.3482,2.7733,3.5971,5.1725,4.4138,4.0934,4.5387,4.7313,5.1582,4.8485,3.379,2.8749,2.7595,3.4683,2.6009,3.5023,4.2905,4.1,3.2319,2.2137,2.0405,1.6447,2.0715,2.327,3.9331,3.7518,3.6437,4.4409,3.26,2.6908,2.5701,2.2591,1.8138,2.7289,2.6277,2.3213,2.0119,1.5914,1.5948,1.4203,1.0012,2.466,3.3238,2.2739,1.4028,1.0254,1.7415,1.5577,1.6638,1.7646,1.9359,1.5629,1.8668,2.2704,2.3332,3.5845,3.4619,2.0275,0.8796,0.6868,0.9279,1.5333,1.1128,1.335,1.69,1.7756,2.9375,3.7736,3.329,1.5,0.7656,0.982600000000005,1.2053,2.2092,1.5919,1.0598,2.0607,2.757,3.2515,3.0501,4.5335,4.9022,4.8123,3.5662,3.7099,5.2457,9.0209,12.0447,10.9659,10.5702,14.1083,12.3629,8.2424,12.2999,13.9928,18.2378,19.4023,16.2446,16.6907,16.7812,19.8736,23.5027,22.032,28.2773,24.9111,20.0867,18.9199,18.666,21.907,24.4053,26.3241,27.0294,26.9667,26.954,23.0339,25.0419,27.158,27.4932,25.3492,25.6071,26.699,26.1668,30.1697,31.1602,34.4809,32.982,41.6,47.4531,44.1798,35.2203,34.2532,33.9167,34.2478,37.1699,36.894,36.7683,36.5623,36.6589,36.4859,32.0923,34.1768,32.7209,34.799,33.1687,31.2,28.1038,25.0145,27.4517,28.5763,28.9409,30.1948,25.8872
"Brunswick","NC","Wilmington","37","019",,,,,,,,,,,,0.649299999999997,,,,,,,,,,,,,,,,,,,,,,,,,,0.7143,,,,,,,,,,0.5319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0779,0.1458,0.0872,0.1274,,,,0.7987,0.8827,0.4661,0.2181,0.2884,0.4439,0.561,0.7647,0.6947,0.8754,0.6544,0.8272,,,,,,,,,,,,,5.8824,5.6235,5.5144,7.0733,7.1024,6.8892,7.4853,10.4379,9.4723,8.6017,11.854,,,24.5283,17.0203,16.8878,20.2336,20.0505,17.5499,15.6614,21.3871,23.062,20.9439,18.4253,17.0623,19.3439,21.7875,24.9262,23.318,19.542,20.482,21.9969,18.2106,17.8917,24.3516,24.8551,25.5204,29.5491,27.2524,25.2051,24.9088,23.2259,23.3464,24.3172,27.5205,26.1416,26.0056,30.6089,33.8683,32.3108,34.4155,33.525,35.7157,37.1828,35.5493,38.3302,36.352,31.6188,35.2041,34.1961,35.5696,39.2226,36.4113,36.8542,37.4603,40.3641,38.287,39.3841,38.3895,32.1207,29.5011,25.8448,27.9757,32.8657
"Saline","AR","Little Rock","05","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.649299999999997,,,,,,,,,,,,0.520799999999994,,,0.5682,,,,1.1363,0.7954,,,,,0.430999999999997,0.692300000000003,0.402699999999996,,,0.4065,,1.1972,1.1073,0.5708,,0.3205,1.5489,1.0233,0.3974,,0.4099,0.6317,0.364400000000003,0.8909,1.0888,0.6126,0.3768,0.569199999999995,1.3039,0.9872,1.1083,1.0043,1.3833,0.7361,0.5551,1.1187,1.1481,0.7818,1.1894,1.5034,1.4564,1.6085,1.5609,1.3465,0.84,0.3298,1.6996,1.7703,1.3126,1.1387,1.1922,0.9503,1.5093,1.7777,1.8107,2.8243,2.662,1.57,2.6294,2.5132,2.8676,1.7912,2.3773,2.3166,2.0058,2.4529,1.8227,2.7011,4.2725,5.486,6.8316,6.0238,5.4598,6.1495,6.1638,4.7644,7.2623,6.9865,6.6853,6.784,6.5998,6.5648,6.2527,10.0268,10.2943,8.7456,8.8283,10.0449,10.9967,10.7242,9.3541,8.1156,6.5964,8.4803,7.9412,8.604,8.16,8.8612,8.5783,8.7432,8.7267,9.1636,8.4718,12.7108,12.1987,11.3762,13.2011,15.0593,13.628,13.0641,12.0868,13.395,13.8609,14.215,33.7741,33.9995,32.2787,30.4164,34.8801,35.9347,39.4062,38.0254,39.325,38.1721,39.0704,38.1781,37.4776,39.5351,42.6917,42.9053,43.8839,33.8667,24.3846,23.5358,26.6783,26.141,21.6825,21.9075,21.2735,21.8832,24.3209,26.7136,25.2266,25.2262
"Henderson","NC","Asheville","37","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1746,2.9262,1.7867,1.6975,2.2222,2.2928,1.6299,1.6193,1.0956,1.8821,1.6198,2.1123,2.4204,2.7588,2.236,1.4685,1.2052,1.4381,0.79,0.9737,0.6876,1.0859,0.9589,0.8836,0.8383,1.581,1.71429999999999,2.5404,1.8225,1.8516,1.7884,2.2969,2.3789,1.463,1.2794,1.9111,1.962,2.1929,2.3486,1.8677,1.6657,0.7853,0.8337,1.5951,1.7314,2.8778,2.8268,1.9157,3.0711,4.6817,5.702,6.1272,5.3929,6.1818,6.9463,7.0276,6.9844,6.8402,5.3151,5.7171,9.1845,12.8885,15.0615,12.978,13.2181,10.1431,10.4464,11.5198,13.0986,16.1411,16.2241,13.7323,17.0313,16.5826,14.8937,14.237,14.8478,13.6639,13.389,17.8627,18.6676,17.0257,17.2174,18.5795,19.4562,23.8009,21.6019,18.9963,20.0869,21.7822,24.6764,24.32,24.773,23.357,19.0509,20.4694,19.9622,23.1087,27.0402,31.0569,29.0255,26.7885,24.6107,24.8315,26.1371,27.5648,28.4723,28.1767,23.8791,27.9682,27.7178,27.2024,28.9736,28.0961,25.0337,24.776,25.6834,23.9461,21.2332,22.9217,24.7637,27.3914
"Fayette","GA","Atlanta","13","113",0.6126,0.6609,0.614,0.2912,0.2676,0.5797,0.5452,0.7622,1.375,1.5025,1.6043,1.2246,0.8645,0.9307,0.8972,1.2651,1.3603,1.2543,0.8939,0.6935,0.5612,0.7201,0.8768,0.8993,0.7472,0.3406,0.7924,0.8262,1.1301,1.4698,1.8846,1.3881,0.8043,0.2687,1.159,1.3332,1.375,1.355,0.9662,1.5587,1.5185,1.1344,1.2156,1.8723,2.1854,2.05500000000001,1.8313,2.15860000000001,1.8723,2.6727,3.1561,1.9518,2.3942,3.4665,3.5501,2.6912,2.389,2.6266,2.7102,1.8899,2.0361,2.4564,3.0809,3.0859,3.3008,4.2416,3.822,4.5645,4.1716,3.227,2.7893,1.6248,0.9178,2.4851,3.5652,4.7718,6.3287,5.0459,4.3686,2.3885,3.7875,4.3041,3.0235,2.1118,2.6306,3.9089,4.0893,3.9856,4.3546,3.8758,3.5883,3.0616,2.4174,3.6986,3.9993,3.9676,4.1506,4.02889999999999,3.69929999999999,3.5333,4.814,3.9009,4.5181,5.8971,5.1861,5.5199,11.5117,23.9623,32.05,21.8519,11.9588,8.442,8.1929,8.042,8.3317,7.9153,9.9174,9.4677,9.2249,9.8809,13.6636,16.3789,17.3657,16.5163,16.1997,16.2126,17.5198,15.9858,17.0703,22.1029,24.129,27.1817,29.6394,32.6371,33.419,35.7355,36.8716,34.154,29.8715,30.7302,32.5159,32.8231,30.6973,28.4415,31.4903,32.9005,35.9996,30.9628,29.0382,25.6242,24.0003,22.9226,26.1137,25.5656,26.9964,23.0161,25.074,30.7545,30.7114,27.1283,25.3421,22.7,20.2312,20.6133,43.1558,42.4404,50.2298,50.0583,44.5357,44.3833,46.5816,46.5867,42.9831,44.6154,47.2806,47.1865,46.9976,46.6413,48.6634,48.8055,46.6282,48.1818,47.3498,47.8784,47.3892,43.585,39.6958,37.8548,32.5943,32.8422,31.77,32.9475,36.1456,32.0668
"Allen","OH","Lima","39","003",1.4596,2.4488,2.3677,2.1157,2.5769,1.8771,2.4135,3.8158,4.8639,3.0087,1.6872,2.8672,3.7622,4.7211,5.4406,5.0557,4.0035,3.0065,3.9061,2.9331,4.1149,4.371,4.3778,4.6422,4.6229,7.5081,7.8453,5.9287,5.8255,5.7995,5.1185,6.3332,6.6824,5.8795,6.4769,5.7289,5.9902,5.3126,4.191,4.8321,4.6801,4.67059999999999,3.6656,5.8975,6.7074,7.0548,6.6061,8.3875,10.9754,9.3745,7.7934,6.8867,5.0057,6.8531,8.7842,9.3721,10.2332,9.6155,10.2407,9.8685,10.7031,9.2541,9.6778,8.0576,6.0796,6.4748,7.8751,9.6851,8.5169,6.555,6.8084,12.4194,16.7003,17.6186,14.5201,10.6454,11.4602,11.4502,10.6602,9.5518,8.0995,6.6601,9.0202,9.8699,13.7925,12.2976,12.4298,10.8328,10.8975,10.7916,9.276,8.7841,9.1857,10.6614,13.154,13.6645,14.1916,14.6906,14.9948,14.4847,14.4487,11.4924,9.4827,11.9626,12.375,14.8588,15.111,18.5434,21.5186,21.2931,19.5478,16.9436,17.6643,16.856,15.7562,16.0848,17.5835,18.4844,20.1984,22.8932,22.0017,23.4484,27.8148,27.6243,21.2603,15.6197,10.4965,10.3189,12.9615,14.2586,14.7433,15.913,23.3903,24.8213,19.839,15.8102,10.3136,10.7395,10.8564,14.4791,13.3084,9.7813,11.921,12.4389,12.6295,16.8197,14.57,13.638,10.3159,10.0162,11.076,12.5532,14.8469,12.3258,12.796,10.055,9.9593,19.284,18.6035,17.9909,12.0485,13.8137,14.5186,15.4011,23.9981,23.0351,24.4432,25.3653,30.7164,33.0686,32.5755,36.2998,34.2308,34.5867,35.2603,32.2474,34.9912,37.2513,41.8951,35.4792,36.2893,35.5265,32.98,28.3264,25.9322,22.9229,19.3798,23.6982,29.9368,31.5309,25.4053,21.4717,19.5714,28.488
"Hardin","KY","Elizabethtown","21","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5682,0.7977,0.8853,0.4244,0.5304,,,,1.2658,1.6107,1.3256,0.5244,1.0993,0.9631,0.8872,1.3344,1.3869,1.388,2.5547,2.9632,3.324,5.6566,4.0956,5.5846,2.9231,2.031,2.1765,5.5236,3.3854,2.5,1.8366,2.437,13.3469,13.6298,14.6839,16.1526,18.829,15.8667,12.9062,12.7913,12.7954,15.6452,18.0528,18.416,15.8197,17.4935,19.9272,19.1016,19.9274,18.6864,15.5592,15.1947,14.7713,14.9303,15.8834,21.3567,28.4304,27.5188
"De Kalb","IL","Chicago","17","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.364900000000006,,,0.3087,,0.3557,0.3819,0.2173,0.2237,,0.7101,0.6878,0.6085,0.2444,,1.3736,1.222,0.8127,1.054,1.0636,0.8883,0.6163,0.5518,0.527,0.5537,0.6325,1.4361,1.4302,1.9371,1.8162,0.9236,1.4018,1.1957,1.5594,1.5813,2.0194,1.6575,1.8172,2.657,1.9523,1.926,1.9028,3.0921,4.7715,4.3312,3.4388,4.3608,2.987,4.3691,8.0631,9.5529,10.4138,8.8713,13.6076,10.9225,11.2014,11.5,13.2671,16.8162,19.6439,15.8032,10.5337,14.5471,19.991,23.4596,21.2086,20.6931,27.5404,25.591,28.0128,25.5529,26.3359,25.4616,29.0714,32.6925,30.9223,33.7842,33.2893,31.9424,31.2177,26.502,27.841,31.9514,33.8095,30.9127,30.8513,36.8856,36.5053,42.2332,44.8132,42.8909,42.8227,41.4379,36.4561,32.0053,41.7048,41.4645,40.0218,41.7338,47.8923,52.5913,52.893,50.0965,47.5335,49.4535,51.8284,54.1899,51.1254,54.3477,57.7036,58.7124,62.1491,63.6304,60.3875,63.3206,65.8228,53.6952,49.0658,51.6818,51.4697,49.1084,48.2419,48.372
