"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02"
"Franklin","PA","Chambersburg","42","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0295,0.0295,0.0295,0.0322,,,,,,,0.1537,0.4025,0.6074,0.8466,0.9057,0.9802,1.0728,1.2016,1.3506,1.5606,1.7526,2.197,2.184,2.109,2.2126,2.0494,2.0058,2.0679,1.8541,1.9094,1.8851,1.8363,2.0502,1.8542,1.9597,1.9279,1.9279,1.9301,1.987,2.6952,2.6384,2.5969,2.6472,2.6888,2.6997,2.7412,2.6822,2.6866,2.6822,2.7303,2.7412,2.7543,2.7696,2.6822,2.6691,2.6603,2.6429,2.6997,2.8199,2.8199,2.8636,2.8374,2.8396,2.8571,2.868
"Ellis","TX","Dallas-Fort Worth","48","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1192,0.2309,0.4146,0.5562,0.7474,0.9683,1.1794,1.3706,1.5071,1.6338,1.7604,1.8845,1.8945,1.9491,1.9565,1.9913,1.9739,1.9367,1.9367,1.9218,1.9218,1.9565,1.9491,1.9764,1.9913,1.9292,1.8473,1.8349,1.8523,1.825,1.8175,1.8324,1.8845,1.9019,1.9417,1.9739,1.9565,2.036,2.1155,2.2048,2.2222,2.7387,3.28,3.8535,4.3625,4.802,5.1273,5.4674,5.8845,6.1453,6.6567,7.0937,7.5779,7.7989,7.8634,8.0521,8.0124,8.0621,8.2632,8.3501,8.4593,8.5487,8.5065,8.3675,8.4047,8.4569,8.3998,8.2806,8.3526,8.4494,8.36,8.3277,8.3327,8.3178,8.2458,8.2706,8.2384,8.1341,8.1192,8.0323,7.8982,7.7343,7.6822,7.5183,7.3222,7.1533,7.0391,6.8603,6.6816,6.3886,6.0881,5.8895,5.7505,5.6114,5.4004,5.2588,5.09,5.0106,4.7871,4.5413,4.3155,4.1743,4.1711,3.9733,3.7275,3.6227,3.6468,3.6033,3.625,3.5767,3.6153,3.7337,3.8342,3.7931,3.7825,3.8454,3.7993,3.746,2.7732,2.7877,2.7635,2.7583,2.6851,2.9197,2.7888,2.7162,2.7293,2.6693,2.7173,2.7125,2.7365,2.7894,2.8326,3.104,3.0412,3.0797,3.087,3.1327,3.0124,2.9041,2.9594,3.0436,3.0196,2.9715,2.9883,3.0124,3.0701,3.1832,3.2385,3.342,3.5994,3.8569,3.7438,3.7246,3.7101,3.6067,3.5128,3.4551
"Sussex","NJ","New York","34","037",4.5833,4.5278,4.4903,4.5368,4.5439,4.6083,4.6905,4.7442,4.7621,4.8121,4.9355,5.0232,5.143,5.2574,5.4076,5.4666,5.497,5.5382,5.565,5.6115,5.6562,5.6544,5.717,5.7796,5.7438,5.7259,5.7367,5.6902,5.7903,5.7903,5.7563,5.8118,5.7832,5.8493,5.7456,5.7921,5.8779,5.9048,5.8207,5.9316,5.8744,5.8672,5.9334,6.0317,6.0478,6.1855,6.2731,6.1837,6.2821,6.3304,6.5575,6.8096,6.8954,6.9992,7.0635,7.0063,6.8311,6.8293,6.8346,6.9419,6.9866,7.0778,6.8615,6.6236,6.5467,6.3339,6.0746,6.0621,6.3304,6.4216,6.3894,6.4448,6.561,6.4788,6.6576,6.7095,6.756,7.0385,8.2473,8.4601,8.7641,8.875,8.9948,9.3185,9.331,9.4169,9.4294,9.5063,9.6189,9.5456,8.9448,9.6708,9.9819,10.1608,10.3414,10.5274,10.4844,10.4111,10.336,10.2162,10.1894,10.1697,10.4791,10.3539,10.3539,10.5524,11.071,11.3821,11.924,12.3299,12.219,12.1529,12.0098,11.8739,11.3356,11.1085,11.0209,10.7741,10.2234,9.9605,9.7441,9.3435,9.2505,9.1397,8.9394,8.8697,7.972,6.9616,6.0407,5.2968,4.8908,3.9395,3.3154,3.1491,3.0704,2.9542,2.9503,2.8565,2.8477,2.8049,2.7855,2.8298,2.9091,3.0288,3.0658,3.0799,3.1345,3.1803,3.2269,3.2359,3.2004,3.1592,3.0932,3.1055,2.9582,2.8075,2.8343,2.8469,2.8022,2.7396,2.6788,2.6038,2.5449,2.5878,2.5858,2.5347,2.5841,2.5537,2.536,2.5288,2.5198,2.5841,2.6216,2.5912,2.6109,2.6359,2.6609,2.6912,2.643,2.6698,2.7216,2.7466,2.7573,2.8109,2.8573,2.8948,3.0394,3.1252,3.227,3.368,3.4984,3.5377,3.5395,3.493
"Schuylkill","PA","Pottsville","42","107",0.0411,0.0372,0.0411,0.0411,0.049,0.0529,0.0549,0.0607,0.0588,0.0607,0.0725,0.0764,0.0784,0.0843,0.0823,0.0843,0.0823,0.0803,0.0882,0.0882,0.0901,0.0862,0.0862,0.0921,0.098,0.1019,0.1078,0.1097,0.1117,0.1078,0.1019,0.098,0.1078,0.1215,0.1136,0.1019,0.098,0.096,0.096,0.0921,0.0921,0.094,0.096,0.098,0.0921,0.0862,0.0823,0.0862,0.0921,0.0901,0.0882,0.0882,0.0882,0.0862,0.0901,0.0862,0.094,0.094,0.0999,0.1117,0.1038,0.1019,0.1038,0.1078,0.1097,0.1156,0.1078,0.1176,0.1176,0.1136,0.1215,0.1215,0.1234,0.1313,0.1391,0.1489,0.1489,0.1528,0.1665,0.1705,0.1822,0.1979,0.192,0.194,0.1999,0.1979,0.2097,0.2038,0.2097,0.2253,0.2253,0.2469,0.2508,0.243,0.2547,0.2586,0.2645,0.2586,0.2508,0.2449,0.243,0.2351,0.2371,0.2351,0.2194,0.2312,0.2194,0.2155,0.2018,0.2136,0.2077,0.2097,0.2097,0.2214,0.2097,0.2018,0.2077,0.194,0.2057,0.2038,0.2057,0.2077,0.2116,0.2155,0.2273,0.2194,0.2312,0.2234,0.2253,0.2214,0.2116,0.2057,0.2038,0.1999,0.1959,0.1901,0.1803,0.205,0.203,0.1992,0.1682,0.1624,0.1702,0.1992,0.2069,0.2145,0.2184,0.2203,0.2394,0.2394,0.3307,0.3326,0.3481,3.2255,2.9878,2.947,2.9664,2.835,2.5994,2.427,2.2565,2.0966,2.0075,1.8792,1.7737,1.6991,1.6378,1.5477,1.5113,1.5726,1.6914,1.7393,1.7738,1.6895,1.5535,1.3868,1.2279,1.1723,1.1819,1.1168,1.0823,1.1091,1.042,0.9846,0.9578,1.0689,1.2681,1.4232,1.5497,1.6454,1.6416,1.7661,1.6531,1.5113
"Rock Island","IL","Davenport","17","161",3.4616,3.4634,3.5147,3.5342,3.5325,3.5643,3.598,3.6529,3.6901,3.6653,3.7167,3.7167,3.7521,3.7574,3.7291,3.7911,3.7876,3.7964,3.8301,3.8177,3.8301,3.8141,3.7663,3.7132,3.6937,3.6777,3.6618,3.5555,3.5803,3.4758,3.4173,3.3677,3.334,3.3216,3.3642,3.3535,3.3553,3.3518,3.3287,3.3766,3.3819,3.4368,3.4687,3.5059,3.5165,3.5342,3.5023,3.4864,3.5431,3.6015,3.6175,3.621,3.5962,3.5838,3.5732,3.5927,3.6263,3.6122,3.6777,3.7716,3.7539,3.7521,3.7911,3.8336,3.7592,3.7574,3.807,3.7415,3.761,3.8549,3.8354,3.8903,3.8868,3.8885,3.8655,3.9169,4.1171,4.1968,3.9789,3.8141,3.8885,3.9063,4.0143,4.0816,4.1667,4.2074,4.3651,4.381,4.3793,4.4731,4.7088,5.079,5.1516,5.0914,5.017,4.9674,4.8912,4.9196,4.8505,4.8186,4.8204,4.7336,4.7088,4.6078,4.4696,4.4448,4.4714,4.4041,4.4785,4.443,4.4342,4.4111,4.3704,4.3296,4.3722,4.381,4.397,4.5157,4.4483,4.4324,4.397,4.3917,4.2783,4.2304,4.1295,4.0444,3.9452,3.8088,3.7663,3.5395,3.497,3.4368,3.3376,3.2703,3.265,3.1959,3.1356,3.1379,3.1599,3.1617,3.1681,3.198,3.3262,3.388,3.4055,3.4073,3.4862,3.6125,3.771,3.8295,3.6832,3.6174,3.5088,3.4767,3.331,3.3006,3.3361,3.3395,3.2811,3.1378,3.0157,2.9019,2.9714,3.0086,3.0684,3.0844,3.0956,3.092,3.161,3.2175,3.2281,3.3201,3.3943,3.5022,3.5817,3.656,3.6736,3.7072,3.709,3.7567,3.7444,3.732,3.7391,3.7408,3.7037,3.7161,3.8257,3.8257,3.8575,3.8805,3.9565,3.8982,3.8646,3.9141
"Washington","MD","Hagerstown","24","043",3.7784,3.7941,3.8008,3.8276,3.803,3.955,3.9594,3.9572,4.0198,4.0711,4.0935,4.1918,4.3236,4.4532,4.5069,4.6566,4.7839,4.9582,5.1414,5.2889,5.3224,5.3738,5.4029,5.3783,5.2934,5.1794,5.4364,5.2934,5.2621,5.0744,4.8666,4.8085,4.8241,4.7862,4.8174,4.8197,4.8577,5.0275,4.7817,4.804,4.88,4.9068,4.9895,5.0923,5.1012,5.1437,5.1459,5.1169,5.1884,5.1772,5.2219,5.3336,5.4006,5.4364,5.4386,5.452,5.4878,5.4476,5.4967,5.5414,5.6755,5.7,5.8006,5.8341,5.8743,5.8498,6.0285,6.0821,6.2229,6.4464,6.5268,6.7525,6.7726,6.8865,7.0966,7.1055,7.0698,7.4273,7.4496,7.472,7.5457,7.4965,7.6105,7.6083,7.6641,7.7289,7.8317,8.0507,8.2205,8.2965,8.3143,8.3948,8.4775,8.4462,8.4395,8.3657,8.2853,8.254,8.1624,7.9859,7.8943,7.5569,7.3558,7.1457,6.719,6.529,6.386,6.1536,6.1648,6.0955,6.0017,5.8766,5.709,5.4878,5.3939,5.3828,5.2085,5.1146,4.8889,4.7325,4.6231,4.5605,4.413,4.3214,4.2521,4.2052,4.1583,3.8969,3.9036,3.7896,3.7092,3.6287,3.4857,3.3896,3.3517,3.2645,3.2243,3.211,3.0892,3.1183,3.1966,3.0749,3.1626,3.2405,3.3684,3.4367,3.5134,3.6179,3.8261,4.039,3.9662,4.0053,4.0379,4.0357,3.9314,3.8662,3.864,3.8978,3.8825,3.8195,3.7261,3.554,3.5544,3.4914,3.3787,3.3592,3.3612,3.3459,3.3328,3.3393,3.2652,3.2978,3.2978,3.3021,3.2262,3.237,3.2262,3.2175,3.1849,3.2023,3.237,3.2587,3.2696,3.3043,3.4367,3.5171,3.5931,3.5735,3.6929,3.7385,3.7515,3.7906,3.8514,3.9209
"Mesa","CO","Grand Junction","08","077",6.3282,6.3021,6.4175,6.5873,6.781,7.027,7.1424,7.1838,7.2948,7.3884,7.5408,7.5995,7.7519,7.8629,7.9326,7.8825,7.8455,7.9043,8.011,8.0523,8.0349,7.9653,8.0262,7.9827,7.937,7.9892,7.9217,7.913,8.0023,7.8891,7.7693,7.7519,7.6736,7.7933,7.6931,7.6213,7.6844,7.6561,7.691,7.8281,7.8455,7.9609,8.1699,8.2831,8.294,8.3136,8.3898,8.4551,8.5966,8.614,8.5878,8.6967,9.0646,8.9492,8.8447,8.8991,9.0102,9.0363,8.9144,8.971,8.8752,9.0341,9.1059,9.0755,8.8839,8.9949,9.0842,9.2779,9.5174,9.6654,9.8265,9.8635,9.9854,9.8918,10.0377,9.9811,10.1443,10.3664,10.423,10.2836,10.3381,10.3163,10.4317,10.4273,10.497,10.5362,10.6363,10.7626,10.7495,10.8148,10.9041,11.2262,11.3699,11.6224,11.6377,11.7248,11.7269,11.8401,11.838,11.7683,11.8401,12.0317,12.0012,11.9316,11.7443,11.5506,11.6246,11.494,11.4418,11.5528,11.5354,11.6616,11.5397,11.2959,11.1696,11.0717,11.0303,11.0608,10.8496,10.7169,10.6755,10.3424,10.0333,9.6828,9.4543,9.1821,9.0167,8.5574,8.344,8.0219,7.7911,7.5799,7.2817,7.0074,6.6548,6.2172,5.8789,5.525,5.2055,5.0812,4.886,4.7566,4.7955,4.8074,4.8871,4.8895,4.9911,5.2452,5.3363,5.3172,5.3226,5.3012,5.3095,5.9193,5.6329,5.6281,5.7832,5.8571,5.8762,5.9183,5.8651,5.8777,5.9077,6.0328,5.9861,6.0011,6.0392,6.054,6.1029,6.1984,6.4424,6.6143,6.7353,6.8223,7.0028,7.283,7.3424,7.6587,7.8518,8.0705,8.1872,8.2084,8.1363,7.8603,7.716,7.5207,7.4146,7.0898,7.0134,6.782,6.6207,6.3447,6.2089,6.0645
"Charles","MD","Washington","24","017",4.6474,4.7303,4.9004,5.0896,5.2172,5.3872,5.4553,5.5956,5.6891,5.721,5.7721,5.872,6.0017,6.1101,6.295,6.3376,6.514,6.6841,6.7734,6.952,6.8903,6.7904,6.7117,6.7351,6.665,6.6884,6.5693,6.5884,6.6501,6.4928,6.497,6.3227,6.3014,6.2143,6.2079,6.025,6.0612,6.0421,6.1462,6.278,6.3673,6.6501,6.7372,6.918,6.9945,7.1965,7.2241,7.2879,7.4813,7.6238,7.8491,8.0001,8.1276,8.1744,8.2021,8.1935,8.2127,8.2658,8.2722,8.3402,8.4423,8.421,8.3615,8.3636,8.4274,8.4019,8.3084,8.3445,8.538,8.5698,8.6294,8.6017,8.5124,8.6761,8.7378,8.7846,8.7059,8.8505,8.9674,8.995,8.961,8.961,8.9483,9.0099,9.0801,9.0057,9.1673,9.2225,9.331,9.3798,9.3395,9.3969,9.3692,9.3713,9.4628,9.3628,9.4415,9.4521,9.4458,9.3713,9.2948,9.2587,9.0652,8.8824,8.8909,8.7548,8.4933,8.3381,8.2084,8.168,7.998,7.9746,7.9661,7.7301,7.6493,7.4813,7.1221,6.9031,6.6841,6.4481,6.2483,5.9655,5.7402,5.5339,5.2002,4.8855,4.7452,4.5347,4.4327,4.3753,4.2158,4.0585,3.9054,3.8969,3.848,3.7609,3.8119,3.7996,3.6847,3.7141,3.8032,3.6311,3.703,3.8059,4.0114,4.0633,4.209,4.3088,4.3631,4.5433,4.5881,4.5901,4.5336,4.6991,4.7354,4.6547,4.687,4.6998,4.6241,4.5684,4.454,4.7487,4.4975,4.4445,4.3934,4.3031,4.2402,4.2285,4.2206,4.199,4.1045,4.0436,3.9906,3.912,3.8197,3.8708,3.8394,3.8845,3.8001,3.8315,3.8649,3.9179,4.0024,4.0495,4.183,4.1575,4.2125,4.1339,4.1163,4.2027,4.2243,4.1693,4.0711,4.02
"Merrimack","NH","Concord","33","013",1.1425,1.2017,1.2017,1.2326,1.2841,1.3535,1.4488,1.5131,1.5337,1.6031,1.6315,1.6546,1.7087,1.7189,1.7292,1.7653,1.8116,1.8631,1.845,1.8708,1.9068,1.8682,1.8605,1.8811,1.8682,1.8939,1.9094,1.9119,1.8965,1.7781,1.7781,1.7344,1.6984,1.7138,1.7292,1.6752,1.6881,1.6495,1.6778,1.6623,1.6237,1.6881,1.7498,1.8013,1.8039,1.8322,1.8193,1.8245,1.8425,1.8656,1.8528,1.8347,1.9042,1.8553,1.8142,1.7575,1.8013,1.791,1.8322,1.8605,1.8528,1.8476,1.8476,1.8528,1.8064,1.8502,1.8605,1.8914,1.966,1.9917,2.0252,2.0252,2.0406,2.0432,2.0586,2.0715,2.0946,2.1384,2.1435,2.2285,2.1847,2.1564,2.1178,2.1693,2.1641,2.2079,2.2207,2.2413,2.3031,2.3288,2.3443,2.2954,2.334,2.4369,2.4884,2.5141,2.5578,2.5347,2.5861,2.6119,2.5964,2.5964,2.5475,2.5115,2.4112,2.2902,2.2053,2.1513,2.0818,2.0946,1.9943,1.966,1.8785,1.7678,1.755,1.7138,1.6906,1.6855,1.6906,1.6469,1.616,1.5414,1.4925,1.4102,1.3304,1.3201,1.2609,1.1914,1.1708,1.1451,1.0885,1.0628,1.0628,1.0782,1.1065,1.1168,1.1733,1.2131,1.2636,1.3203,1.3376,1.3816,1.4281,1.4913,1.511,1.4997,1.5219,1.5613,1.5418,1.4258,1.3011,1.2198,1.1259,2.5669,3.706,3.5591,3.5275,3.5566,3.5387,3.3856,3.3429,3.2437,3.2914,3.3208,3.3023,3.3085,3.2695,3.3518,3.4303,3.4461,3.4097,3.5165,3.6211,3.6656,3.679,3.7413,3.7591,3.8392,3.8815,3.9171,3.9928,3.9972,3.9683,4.0306,4.0039,4.0351,4.1041,4.0929,4.1419,4.1708,4.1241,4.133,4.0418,3.9705
"Martin","FL","Port St. Lucie","12","085",7.5363,7.6928,7.8477,8.0103,8.077,8.3202,8.41,8.4302,8.4425,8.4596,8.5355,8.4472,8.4565,8.4394,8.5959,8.5525,8.5138,8.4968,8.6672,8.8484,8.8004,8.6919,8.7229,8.5882,8.489,8.3496,8.1606,7.9608,7.984,7.9561,7.6355,7.4821,7.4976,7.5859,7.5689,7.6045,7.699,7.6634,7.6804,7.7191,7.888,7.8771,8.1591,8.3264,8.2706,8.3295,8.2783,8.2598,8.2907,8.3511,8.3604,8.5014,8.472,8.5293,8.5107,8.458,8.5742,8.678,8.788,8.8964,8.9026,9.0018,8.9956,8.8608,8.7648,8.7957,8.8577,8.915,9.0916,9.0839,9.008,9.1133,9.2062,9.1613,9.2388,9.451,9.6044,9.6989,9.7562,9.7438,9.5424,9.4355,9.451,9.2,9.1985,9.2605,9.2419,9.1427,9.0327,8.929,8.7833,8.8159,8.9785,8.994,9.0002,9.0823,9.0901,9.056,8.9847,8.7895,8.5758,8.3233,7.9267,7.493,7.1692,6.991,6.7974,6.6626,6.3962,6.0988,5.7719,5.5581,5.4745,5.2979,5.3366,5.3056,5.1678,5.0423,4.9292,4.6814,4.6116,4.5714,4.4738,4.3855,4.2104,4.1996,4.1004,4.0431,4.0029,3.9796,3.9177,3.9641,3.9068,3.9068,3.9006,3.9223,4.1758,4.1876,4.2559,4.3195,4.6148,4.7089,4.775,4.9065,4.9832,5.0661,5.1383,5.2919,5.3204,5.46,5.5442,5.5347,5.3295,5.3358,5.2764,5.173,5.2287,5.1437,5.2519,5.2065,5.2903,5.22,5.3823,5.4424,5.5133,5.5361,5.5509,5.5856,5.6045,5.7271,5.6939,5.7491,6.039,6.0862,6.1745,6.2706,6.2895,6.4344,6.6046,6.7669,6.9118,6.9638,7.2301,7.6019,7.6177,7.8162,8.0903,8.3219,8.47,8.407,8.3518,8.2006,8.095,7.9911
"Fairfield","OH","Columbus","39","045",4.9957,4.9595,5.1337,5.154,5.2332,5.3485,5.2897,5.3643,5.4118,5.4277,5.491,5.552,5.6538,5.7556,5.7126,5.8212,5.8573,5.9161,6.1355,6.2079,6.2056,6.183,6.174,6.1672,6.0767,6.1061,6.0948,6.0134,6.0428,5.9388,5.7985,5.7895,5.7782,5.7217,5.6561,5.5656,5.5882,5.5498,5.5724,5.5181,5.5068,5.5724,5.5679,5.5724,5.5814,5.5498,5.5792,5.7036,5.8279,5.8935,5.9139,6.0971,6.0315,6.1332,6.2576,6.1762,6.2079,6.3639,6.4544,6.434,6.4951,6.4928,6.3684,6.2599,6.3029,6.183,6.3368,6.3933,6.4747,6.4815,6.4092,6.4906,6.4544,6.5019,6.7077,6.8863,6.9791,7.2527,7.1283,7.2595,7.359,7.3522,7.4766,7.5105,7.5693,7.5512,7.5738,7.3454,7.6123,7.3658,7.3793,7.3816,7.3273,7.307,7.2663,7.1849,7.1351,7.1532,7.0899,7.2052,7.0039,7.1464,7.056,7.0039,6.8547,6.7642,6.7009,6.6466,6.6014,6.5833,6.4747,6.3594,6.2554,6.1106,6.0383,5.9591,5.8981,5.8008,5.6923,5.5475,5.4729,5.3756,5.3055,5.2196,5.1563,5.05,4.9618,4.7899,4.7243,4.5886,4.4959,4.471,4.4462,4.3647,4.2177,4.1612,3.9828,3.8742,3.8472,3.7885,3.7299,3.7493,3.8458,3.8704,3.9311,3.9738,4.0456,4.0299,4.1846,4.3194,4.2881,4.1959,4.1307,4.1822,4.1217,4.0777,4.1612,4.1263,4.1531,4.1058,3.9937,3.7727,3.7559,3.8773,3.957,3.994,3.9781,3.9,3.9737,3.9759,3.9089,3.9112,3.9759,4.0116,4.0451,4.1366,4.1456,4.1924,4.3308,4.4023,4.5206,4.5987,4.5809,4.6568,4.6523,4.7706,4.7929,4.7639,4.7327,4.7394,4.6724,4.6322,4.5273,4.4536
"Olmsted","MN","Rochester","27","109",0.2587,0.2626,0.2724,0.2724,0.2567,0.2567,0.2724,0.2665,0.2763,0.2744,0.2802,0.2783,0.2861,0.2822,0.2842,0.2979,0.2842,0.2802,0.2744,0.2881,0.2763,0.2763,0.2704,0.2861,0.2979,0.2979,0.294,0.2763,0.294,0.3018,0.2802,0.2528,0.2469,0.2587,0.2626,0.2606,0.245,0.2508,0.2626,0.2861,0.29,0.3018,0.3155,0.341,0.3547,0.3547,0.3821,0.3959,0.4037,0.4017,0.3861,0.3939,0.3998,0.3919,0.4037,0.3978,0.3978,0.39,0.3684,0.3488,0.3665,0.3763,0.3939,0.3978,0.4115,0.437,0.4527,0.4723,0.4938,0.5252,0.5369,0.5487,0.5487,0.5448,0.5389,0.5232,0.535,0.5467,0.5644,0.5526,0.5585,0.5409,0.5272,0.5526,0.5389,0.5467,0.5565,0.5683,0.5585,0.5409,0.5389,0.5703,0.5742,0.5663,0.5859,0.5761,0.582,0.5761,0.5997,0.6036,0.6134,0.6153,0.6095,0.6016,0.5683,0.5722,0.5683,0.5565,0.5448,0.5565,0.5272,0.5115,0.5115,0.5213,0.5311,0.5507,0.5801,0.6016,0.5977,0.6036,0.6114,0.6036,0.6016,0.6271,0.6193,0.6369,0.6212,0.6055,0.6016,0.6055,0.6702,0.6506,0.6349,0.6271,0.6134,0.6114,0.6134,0.5926,0.5823,0.5335,0.5061,0.4742,0.4492,0.4813,0.5039,0.5019,0.5389,0.5327,0.5307,0.543,0.5307,0.5537,0.5558,4.7306,4.5488,4.6305,4.6075,4.5702,4.4962,4.3339,4.3668,4.2633,4.2532,4.056,3.7313,3.3984,3.1088,2.7533,3.3163,3.1787,2.8725,2.6712,2.2808,2.6321,2.704,2.8109,3.1622,3.2794,3.1027,3.1088,3.0595,3.0061,2.9938,2.9177,2.8129,1.8082,1.2801,0.863,0.5055,0.3842,0.3473,0.2055,0.1336,0.0801
"Cambria","PA","Johnstown","42","021",1.2166,1.2377,1.243,1.1981,1.243,1.2773,1.2905,1.3275,1.3327,1.3248,1.3565,1.3565,1.3538,1.3459,1.3591,1.4014,1.3486,1.3538,1.3565,1.3538,1.3987,1.4462,1.4277,1.4515,1.4884,1.4805,1.5043,1.5069,1.5439,1.5359,1.5359,1.5729,1.5597,1.5465,1.5412,1.5703,1.5544,1.5676,1.5993,1.5966,1.6362,1.6653,1.6864,1.755,1.7867,1.8421,1.9107,1.9476,1.9899,2.0163,2.0479,2.1033,2.1033,2.1429,2.1799,2.164,2.2142,2.2089,2.1957,2.1852,2.1456,2.1957,2.1878,2.1957,2.2221,2.2485,2.3092,2.3778,2.4543,2.5309,2.5731,2.6074,2.6549,2.6681,2.6681,2.6892,2.8133,2.9135,2.9505,3.0033,3.0112,3.0006,3.0613,3.0904,3.0877,3.0877,3.122,3.1563,3.1563,3.1775,3.1379,3.1247,3.1775,3.1827,3.1643,3.1379,3.159,3.1827,3.217,3.2197,3.122,3.1062,3.1115,3.122,3.0745,3.1247,3.2012,3.225,3.1986,3.2461,3.2012,3.1801,3.2382,3.3068,3.3332,3.3332,3.2645,3.2619,3.2118,3.1484,3.0877,2.9399,2.8476,2.7367,2.6707,2.4385,2.3409,2.2115,2.1377,1.9793,1.8975,1.9081,1.8843,1.8949,1.9503,1.9582,1.8676,1.9227,1.9217,1.9297,1.967,2.0842,2.1454,2.1907,2.2308,2.2148,2.1667,2.1767,2.2268,2.2648,2.2934,2.3164,2.2279,3.0217,2.9449,2.9658,2.9658,2.7442,2.7498,2.7329,2.6632,2.7803,2.5671,2.5998,2.4368,2.435,2.4261,2.4368,2.5044,2.5543,2.5614,2.5472,2.5418,2.5418,2.5454,2.5365,2.5418,2.6077,2.6611,2.6201,2.4724,2.2766,2.0773,1.8726,1.6465,1.4169,1.1926,0.9434,0.6978,0.4236,0.1727,0.0196,,
"Paulding","GA","Atlanta","13","223",3.6521,3.7571,4.0381,4.2503,4.3857,4.6788,4.7919,4.9496,4.99,5.1052,5.2325,5.3902,5.473,5.6388,5.7297,5.7701,5.7418,5.6428,5.6408,5.6711,5.8328,5.8489,5.851,5.8247,5.8388,5.7863,5.7439,5.7641,5.8328,5.8833,5.9965,5.8409,5.9076,5.9601,6.0127,6.0106,5.9844,5.9884,6.043,6.047,6.1865,6.14,5.9116,6.0834,6.1501,6.4148,6.621,6.3845,6.2188,6.5139,6.8554,7.4537,7.4314,7.682,8.1206,7.7609,7.963,8.4177,8.4238,8.8502,9.3434,9.212,9.1008,8.7997,8.9998,9.0159,8.9048,9.4323,9.3413,8.6986,8.4925,8.3935,8.3005,8.254,8.2338,8.2358,8.2318,8.3167,8.5976,8.7997,8.7087,8.7229,8.7168,8.7855,8.9735,9.2645,9.3999,9.6162,9.695,9.9497,9.9214,10.1902,10.4327,10.5398,10.7925,11.1138,11.5645,11.9182,12.3729,12.5467,13.056,13.3956,13.5552,13.4926,13.3734,13.5088,13.5775,13.8624,14.0403,14.2182,13.9979,13.7574,13.4097,12.9792,12.8196,12.5184,12.2476,11.8697,11.4796,10.6247,9.8709,9.3009,8.9432,8.7916,8.5087,8.1186,7.6881,7.4294,7.2596,7.2051,7.0191,6.8433,6.6836,6.3926,6.2431,5.9924,5.8708,5.6782,5.6385,5.465,5.5173,5.3338,5.4551,5.4256,5.434,5.6177,5.7472,5.8892,6.2192,6.3633,6.4308,6.4664,6.3555,6.458,6.1764,6.1032,5.9951,5.9185,5.8168,5.7465,5.472,5.2323,5.0536,5.582,5.6343,5.6531,5.6574,6.6203,7.0707,7.2056,7.5306,7.5763,7.68,7.7298,7.9187,7.9187,7.8896,7.9373,7.9747,7.9622,7.6385,7.5576,7.1405,7.1758,6.9766,6.823,6.7358,6.5159,6.4619,6.3125,6.1776,6.1486,5.9328,5.7875
