"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02"
"Knox","IL","Galesburg","17","095",,8.1621621621621,8.1621621621621,6.6755674232309,7.0298769771528,6.7796610169491,6.7796610169491,6.7796610169491,5.8823529411764,5.6710775047258,5.8252427184466,7.4649148999701,7.0100143061516,7.0100143061516,5.2631578947368,5.4644808743169,6.2893081761006,7.168458781362,6.40625,7.168458781362,6.935817805383,7.6517150395778,6.4383561643835,6.2109212171738,5.7627118644067,5.181347150259,5.7232704402515,7.6982294072363,7.320644216691,8.0064051240992,7.5471698113207,7.168458781362,7.1428571428571,6.6755674232309,6.25,6.774193548387,6.774193548387,6.25,5.6761268781302,5.2770448548812,5.7142857142857,5.7142857142857,6.3157894736842,6.6666666666666,5.6761268781302,5.5586436909394,6.4102564102564,6.5217391304347,5.4736842105263
"Wayne","PA",,"42","127",8.080808080808,7.4603174603174,8.284023668639,7.7519379844961,8.0032012805122,8.3910700538876,8.3347224537422,8.0882352941176,7.9631852741096,8.0321285140562,8,7.6952674105425,7.1530758226037,7.0542635658914,7.1448985424406,7.0351758793969,7.1530758226037,7.7184563758389,7.6982294072363,7.6982294072363,7.4324324324324,7.9155672823218,8.0064051240992,8.3402835696413,7.9155672823218,7.6982294072363,7.2568940493468,7.1428571428571,7.168458781362,7.3809523809523,7.6923076923076,7.1111111111111,6.9204152249134,7.2463768115942,7.0113841898074,7.4039779251083,7.168458781362,7.0175438596491,6.8965517241379,6.2578222778473,6.6711140760507,6.6688896298766,6.6467513069454,6.6755674232309,6.6933333333333,6.6711140760507,6.7464114832535,6.9379586390927,6.2630480167014
"Coffee","TN","Tullahoma","47","031",8.6355785837651,6.677796327212,6.5505001613423,6.6435986159169,6.6711140760507,6.253908692933,6.253908692933,6.0869565217391,6.253908692933,5.5617352614015,5.5617352614015,5.1724137931034,4.7292666209732,4.626951995373,4.6153846153846,5.3571428571428,5.2659294365455,5.4545454545454,4.9547403525488,6.0671140939597,5.0761421319796,6.2578222778473,5.1890289103039,5.4545454545454,5.3401144310235,5.5586436909394,6.025641025641,5.9880239520958,5.9523809523809,5.2687038988408,5.2687038988408,5.0012503125781,5.2919708029197,5.4083288263926,4.8016701461377,4.7664442326024,4.9230769230769,4.7648902821316,4.956798544793,4.8677248677248,5,4.8325358851674,4.3540669856459,4.5475216007276,5.2687038988408,5.2770448548812,5.5161544523246,4.9268668206312,3.8491147036181
"Saint Charles","LA","New Orleans","22","089",,5.8858151854031,7.4087794035932,7.5187969924812,7.4087794035932,8.3402835696413,7.5235109717868,7.5235109717868,7.5187969924812,6.578947368421,7.7890952666267,6.65626625065,7.8229229836264,9.2626898851426,6.65626625065,4.7634169577643,5.2659294365455,5.3333333333333,5.8536585365853,6.1224489795918,6.2893081761006,6.2893081761006,6.2893081761006,5.2173913043478,4.8677248677248,4.4247787610619,4.8611111111111,5.5586436909394,5.0632911392405,5.0664977834072,5.0420168067226,4.8120300751879,6.1073825503355,4.8095238095238,5.2631578947368,5.7142857142857,4.6979865771812,4.3082814743896,3.7729022324865,5.089058524173,5.2083333333333,5.86011342155,5.114899925871,5.1871063356798,5.0704225352112,5.0704225352112,5.1871063356798,5.2910052910052,4.1684035014589
"Johnson","MO","Warrensburg","29","101",,7.7041602465331,7.2793448589626,6.6711140760507,7.2793448589626,6.968989663221,6.8817204301075,6.2893081761006,6.5217391304347,6.5217391304347,5.8415716096324,6.5217391304347,5.6666666666666,5.5710306406685,5.2604166666666,5.5232558139534,4.7664442326024,4.5495905368516,4.7675804529201,4.9547403525488,5.0025012506253,5.490909090909,5.6981132075471,5.8181818181818,5.5272727272727,5.6643356643356,5.1282051282051,4.8979591836734,4.8571428571428,5.0025012506253,4.9135577797998,4.8571428571428,5.2631578947368,4.6076313894888,4.6076313894888,5.2687038988408,4.6926154965441,3.8585209003215,4.516129032258,3.8013144108962,3.5483870967741,3.8013144108962,4.1666666666666,4.8677248677248,4.251497005988,4.5074626865671,4.1152263374485,4.5373134328358,4.7664442326024
"Van Zandt","TX",,"48","467",7.5187969924812,7.8968149513029,7.6567910734898,8.2758620689655,8,7.9470198675496,8.5714285714285,8.1803005008347,8.4033613445378,7.754846779237,8.3402835696413,8.5365853658536,7.8651685393258,7.8651685393258,7.5757575757575,7.7731092436974,8.4745762711864,8.6161879895561,8.3333333333333,8.6206896551724,8.6206896551724,8.4745762711864,6.968989663221,6.968989663221,8.0694586312563,8.0694586312563,8.0321285140562,7.7030812324929,8.3094555873925,7.4074074074074,7.8341013824884,7.1428571428571,6.9013112491373,6.6666666666666,6.6666666666666,7.007007007007,7.0247933884297,6.6666666666666,6.322444678609,5.7471264367816,7.6706827309236,8.0459770114942,7.6271186440677,7.168458781362,6.816760475297,6.7114093959731,6.677796327212,6.6755674232309,6.6668
"Lincoln","MO","St. Louis","29","113",5.1948051948051,6.1990212071778,6.5970313358988,6.8792995622263,7.6212471131639,7.8988941548183,8.5714285714285,8.6114101184068,7.9390282629406,8,8.4680523479599,10,10,8.6764705882352,8,7.7230769230769,7.2093023255813,7.2222222222222,7.6982294072363,7.2538860103626,7.4074074074074,7.9271417133706,7.4074074074074,7.5037518759379,7.4074074074074,5.8858151854031,6.0377358490566,6.25,6.253908692933,6.0975609756097,6.3897763578274,6.4557779212395,6.060606060606,5.8173356602675,6.191994996873,6.8,6.2543432939541,5.8858151854031,4.7641734159123,4.840271055179,4.6697798532354,4.590909090909,5.1961548454143,5.086469989827,4.8299319727891,4.8076923076923,4.9529764882441,5.2659294365455,4.7641734159123
"Grady","OK","Oklahoma City","40","051",,6.25,6.2664560294892,6.25,6.3758389261744,6.813627254509,6.6815144766146,7.3745173745173,6.25,6.25,6.2093862815884,7.6027397260273,5.2631578947368,5.9259259259259,5.7912457912457,5.560704355885,5.0590219224283,6.1061531235321,6.0869565217391,7.4649148999701,7.5037518759379,7.3333333333333,6.7062818336162,7.0348837209302,6.1744966442953,5.9058823529411,7.3033707865168,7.6923076923076,6.6666666666666,5.3030303030303,5.2687038988408,5.0678884729284,4.9450549450549,4.676923076923,4.7393364928909,4.637832204273,5.047619047619,5.7232704402515,5.3030303030303,4.6590909090909,4.9049049049049,4.3478260869565,4.3478260869565,4.4444444444444,4.893813481071,4.4444444444444,5.079365079365,5.2380952380952,4.3478260869565
"Waupaca","WI",,"55","135",6.5481758652946,6.6514806378132,6.5481758652946,6.7114093959731,7.4814814814814,7.1479628305932,7.6263107721639,7.6388888888888,7.5693860386879,7.5693860386879,7.7041602465331,7.6982294072363,6.2519537355423,7.1530758226037,6.6355140186915,7.2356215213358,7.9836233367451,7.8462348604528,7.4444444444444,7.1448985424406,7.6946752847029,8.5763293310463,8.2547712117728,8.5365853658536,8.3333333333333,8.3333333333333,7.6946752847029,7.1428571428571,7.2859744990892,7.0930232558139,6.6711140760507,6.253908692933,6.2578222778473,6.6755674232309,5.9227799227799,6.2578222778473,6.1818181818181,7.1479628305932,6.3529411764705,6.6711140760507,6.4557779212395,6.253908692933,6.2548866301798,6.1224489795918,5.7142857142857,5.7224606580829,5.8858151854031,5.8858151854031,6.6755674232309
"Vernon","LA","Fort Polk South","22","115",,4.1666666666666,5.2416356877323,5.2416356877323,5.05,5.2416356877323,6.4748201438848,5.0251256281407,4.7619047619047,5.0251256281407,4.3478260869565,4.5454545454545,4.004004004004,4.7619047619047,4.8183254344391,4.6511627906976,4.329017068864,4.6511627906976,4.152249134948,4.1592920353982,4.8179271708683,4.5486111111111,5.1724360880865,5.0595238095238,5.1724360880865,4.8899755501222,4.4469149527515,4.2087542087542,4.019688269073,4.5454545454545,4.0016006402561,4.3165467625899,4.2553191489361,4.2682926829268,3.9570378745053,4.6153846153846,4.7732696897374,4.8414023372287,5.4545454545454,4.4994375703037,4.3478260869565,6.7204301075268,4.4994375703037,5.8858151854031,6.0975609756097,5.0980392156862,5.0025012506253,4.7846889952153,4.590909090909
"Union","OH","Columbus","39","159",,5.4347826086956,6.6666666666666,6.253908692933,6.7825349724459,6.781959986436,6.5982209043736,5.8858151854031,7.1530758226037,7.2254335260115,7.8695896571107,8.181668224556,6.8212824010914,6.7466671161073,4.794756812694,4.3617446978791,4.6332046332046,4.6533271288971,4.7641734159123,5.079365079365,5.0025012506253,5.2659294365455,5.4594594594594,5.0031269543464,5.0025012506253,4.1668402850118,4.3478260869565,4.6082949308755,4.5584725536992,4.0032025620496,4.7646498332539,5.1397033459813,4.7051816557474,3.7064492216456,3.8910505836575,4.359477124183,4.2695130086724,3.5739814152966,3.5727045373347,3.3836858006042,3.7064492216456,3.5691876468459,4.0988372093023,4.1036163118748,3.7509377344336,3.5715561270045,3.5172413793103,3.8961038961038,3.1194295900178
"Cass","MI","South Bend","26","027",7.4418604651162,7.7436087439792,8.4210526315789,8.4668192219679,9.4736842105263,9.0925622840516,8.6092715231788,8.6,9.090909090909,9.3478260869565,10.0224971878515,10.6315789473684,10,9.3959731543624,7.8125,6.6666666666666,6.4193413922467,6.8458781362007,6.8989306657468,8.347245409015,8.3347224537422,8.5763293310463,8.943533697632,9.0950432014552,8.7336244541484,8.8383399895815,8.5763293310463,7.6263107721639,7.6982294072363,7.3637702503681,7.4074074074074,7.0200573065902,6.908462867012,6.3879598662207,6.1032863849765,6.6711140760507,6.2515628907226,6.2565172054223,5.9075750357313,5.6637168141592,6.068376068376,6.0150375939849,6.2509767151117,5.889281507656,6.8965517241379,6.8965517241379,6.9266589057043,6.6740823136818,7.2681704260651
"Pulaski","MO","Fort Leonard Wood","29","169",,5.05,5.7750759878419,6.1744966442953,6.6711140760507,7.0631970260223,7.320644216691,7.2948328267477,7.381855812349,7.381855812349,7.3033707865168,7.2057646116893,6.253908692933,8.2162162162162,5.5586436909394,5.2631578947368,5.5586436909394,5.2405907575035,5.2631578947368,5.8950784207679,5.4237288135593,5.2631578947368,5.005005005005,5.3152911331112,4.9494949494949,4.3030303030303,5.1282051282051,4.5495905368516,4.4347826086956,4.4464206313917,5,5.5617352614015,6.1212121212121,6.060606060606,6.1073825503355,6.060606060606,4.9109883364027,4.5226130653266,4.3516100957354,4.6511627906976,4.5454545454545,5.1948051948051,4.8843187660668,4.7846889952153,4.880429477794,5.2659294365455,4.9676025917926,5.0025012506253,3.9426523297491
"McMinn","TN","Athens","47","107",12.5156445556946,10.01001001001,7.8988941548183,8.3402835696413,9.0991810737033,9.4736842105263,9.6356275303643,9.545804464973,8.3402835696413,7.8968149513029,7.9263410728582,8.3402835696413,7.168458781362,6.6889632107023,7.1661237785016,7.1530758226037,7.3904426745693,6.6037735849056,6.7878787878787,6.845238095238,7.4074074074074,7.4074074074074,7.6982294072363,8.6021505376344,7.0658237262923,6.7796610169491,7.0658237262923,7.1530758226037,7.7220077220077,6.984497416236,6.1073825503355,7.4669524830296,7.1479628305932,7.7094143810229,8.0321285140562,6.4516129032258,6.5108514190317,8.0246913580246,8.0246913580246,6.4546304957904,6.2578222778473,6.0120240480961,6.253908692933,5.8858151854031,6.2519537355423,6.4516129032258,6.6755674232309,6.5573770491803,5.9171597633136
"Effingham","GA","Savannah","13","103",5.8858151854031,6.8817204301075,6.6889632107023,6.6815144766146,7.2753728628592,7.6982294072363,7.2753728628592,7.6952674105425,7.2992700729927,8,9.1743119266055,7.9051383399209,7.7220077220077,7.1501532175689,6.2578222778473,6.0024009603841,6.2321326472269,7.1375464684014,8.0296479308214,7.1375464684014,7.3080235870933,9.090909090909,9.0991810737033,8.7584215591915,8.3391243919388,8.3211094812641,6.9799906933457,6.4171122994652,6.6147859922178,6.1050061050061,6.253908692933,6.7910447761194,7.5268817204301,7.9365079365079,5.9420289855072,5.2910052910052,5.050505050505,5.3030303030303,5.0375939849624,4.3516100957354,4.1666666666666,4.3835616438356,4.5454545454545,4.8780487804878,4.4150110375275,4.9596774193548,5.1929490233444,5.4347826086956,5.6981132075471
"Somerset","ME",,"23","025",8.4194977843426,9.2307692307692,9.8124098124098,10.0334448160535,9.8196392785571,9.7087378640776,9.1743119266055,8.8590604026845,9.0991810737033,8.347245409015,8.6046511627906,9.090909090909,8.1716036772216,8.0106809078771,8.3402835696413,7.6982294072363,8.4033613445378,9.1582491582491,9.1074681238615,9.0936647468929,8.5545722713864,9.1743119266055,9.0247452692867,9.090909090909,8.3379655364091,7.6923076923076,7.6982294072363,7.7586206896551,7.6982294072363,7.6982294072363,7.4333333333333,7.3987901349464,7.6923076923076,7.6923076923076,7.0588235294117,7.8212290502793,6.7114093959731,7.4349442379182,6.7114093959731,6.7777777777777,7.567229518449,7.1764705882352,7.6479076479076,7.4349442379182,8.1632653061224,7.6190476190476,8.1081081081081,8.1632653061224,8.348623853211
"Pender","NC","Wilmington","37","141",6.9799906933457,7.2028811524609,7.880220646178,8.1842818428184,8.6021505376344,8.3333333333333,8,8.1803005008347,8.2313681868743,8.2313681868743,7.8947368421052,7.3455759599332,7.6923076923076,7.4108383510884,7.1942446043165,7.1942446043165,7.5018754688672,7.6470588235294,6.9013112491373,7.6952674105425,7.2727272727272,7.2753728628592,6.9930069930069,7.1428571428571,7.1428571428571,7.0641654009385,6.8493150684931,6.2780269058295,7.6982294072363,6.9463739927757,6.5245759025663,6.6696309470875,6.6666666666666,7.3658536585365,5.6194125159642,6,6.8627450980392,6.6666666666666,5.6021773644817,4.8872180451127,5.1054852320675,4.7620408163265,4.7620408163265,4.5226130653266,4.5454545454545,4.4117647058823,4.2857142857142,4.5,4.5454545454545
"Eagle","CO","Edwards","08","037",10.351966873706,10.351966873706,10.4477611940298,11.1111111111111,11.0385756676557,10.0000050000025,9.8939929328621,9.4736842105263,9.8412698412698,9.9639855942376,10.0334448160535,9.5465393794749,9.1240875912408,8.3565459610027,8.0321285140562,7.6923076923076,8.0078125,8.2191780821917,8.4656084656084,9.1116173120728,9.7421203438395,10.0286532951289,9.9590723055934,8.9147286821705,8.1632653061224,7.8212290502793,7.680250783699,7.168458781362,7.0930232558139,7.0038910505836,7.103825136612,7.168458781362,7.2727272727272,7.4074074074074,6.986301369863,6.7204301075268,6.3769928102532,6.4724919093851,6.3045793397231,6.2893081761006,6,5.6756756756756,6.25,6.2578222778473,6.25,6.054279749478,6.25,6.060606060606,5.6179775280898
"Saint Martin","LA","Lafayette","22","099",,7.7519379844961,8.5187539732994,7.7519379844961,7.1428571428571,7.8947368421052,8.5365853658536,7.4789915966386,7.1428571428571,7.2151898734177,7.8976640711902,7.2727272727272,6.6711140760507,7,7,9.1228070175438,8,9.6153846153846,7.8651685393258,8.203125,6.4705882352941,7.5,6.0254284134881,6.0714285714285,7.563025210084,6.0714285714285,6.6711140760507,6.6711140760507,5.8695652173913,6.6352338620668,5.5586436909394,5.5555555555555,6.0402684563758,5.8858151854031,5.8858151854031,5.5555555555555,5.7971014492753,5.7971014492753,5.5555555555555,7.1428571428571,6.8197317572175,5.8695652173913,5.8823529411764,6.0024009603841,7.8947368421052,7.0588235294117,5.9411764705882,5.9411764705882,6.28125
"Lyon","NV","Fernley","32","019",13.1720430107526,10.5263157894736,10.5820105820105,11.4285714285714,11.0344827586206,11.2492599171107,11.1731843575418,10.4166666666666,11.1731843575418,12.417823228634,12.2050447518307,12.0096076861489,11.1234705228031,10.0719424460431,10,10.01001001001,10,10,9.5923261390887,10.3808812546676,10.3044496487119,11.1193476649369,11.1111111111111,9.7600629614671,10,9.5846645367412,9.1603053435114,8.2660550458715,7.8038674033149,7.4128984432913,6.8530701754385,6.739243131156,6.8530701754385,6.6985645933014,5.7398630858346,5.8064516129032,5.8997050147492,5.7142857142857,5.5586436909394,7.1479628305932,5.9171597633136,5.7142857142857,6.060606060606,6.269592476489,8.1967213114754,6,5.3684210526315,4.7641734159123,4.4444444444444
